
Intensity Mean Ch=4 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,TrackID,ID,
255,,Surface,4,Image 1,7,1000018759,18987,
245.25,,Surface,4,Image 1,7,1000018758,18988,
255,,Surface,4,Image 1,7,1000018757,18989,
39.6,,Surface,4,Image 1,7,1000018756,18990,
149.444,,Surface,4,Image 1,7,1000018755,18991,
155.385,,Surface,4,Image 1,7,1000018812,18992,
202.111,,Surface,4,Image 1,7,1000018947,18993,
192.733,,Surface,4,Image 1,7,1000018769,18994,
255,,Surface,4,Image 1,7,1000018770,18995,
41,,Surface,4,Image 1,7,1000018996,18996,
70.6667,,Surface,4,Image 1,7,1000018802,18997,
176,,Surface,4,Image 1,7,1000018772,18998,
255,,Surface,4,Image 1,7,1000018773,18999,
28.6154,,Surface,4,Image 1,7,1000018912,19000,
56.6667,,Surface,4,Image 1,7,1000018913,19001,
139,,Surface,4,Image 1,7,1000019002,19002,
59.7619,,Surface,4,Image 1,7,1000019003,19003,
54.8889,,Surface,4,Image 1,7,1000019004,19004,
148.25,,Surface,4,Image 1,7,1000018774,19005,
82,,Surface,4,Image 1,7,1000018775,19006,
164.833,,Surface,4,Image 1,7,1000019007,19007,
148.125,,Surface,4,Image 1,7,1000018776,19008,
225.538,,Surface,4,Image 1,7,1000018777,19009,
53.8889,,Surface,4,Image 1,7,1000018809,19010,
134.667,,Surface,4,Image 1,7,1000018919,19011,
77.3333,,Surface,4,Image 1,7,1000018778,19012,
15,,Surface,4,Image 1,7,1000018964,19013,
206.25,,Surface,4,Image 1,7,1000018779,19014,
198.125,,Surface,4,Image 1,8,1000018947,19015,
95.5,,Surface,4,Image 1,8,1000018812,19016,
201.118,,Surface,4,Image 1,8,1000018755,19017,
0,,Surface,4,Image 1,8,1000018756,19018,
255,,Surface,4,Image 1,8,1000018759,19019,
166.8,,Surface,4,Image 1,8,1000018816,19020,
246.824,,Surface,4,Image 1,8,1000018760,19021,
109.6,,Surface,4,Image 1,8,1000018788,19022,
83.5,,Surface,4,Image 1,8,1000018858,19023,
245,,Surface,4,Image 1,8,1000018970,19024,
233.6,,Surface,4,Image 1,8,1000018930,19025,
255,,Surface,4,Image 1,8,1000018761,19026,
255,,Surface,4,Image 1,8,1000018762,19027,
255,,Surface,4,Image 1,8,1000018933,19028,
255,,Surface,4,Image 1,8,1000018764,19029,
178.2,,Surface,4,Image 1,8,1000018763,19030,
147.571,,Surface,4,Image 1,8,1000018794,19031,
201.607,,Surface,4,Image 1,8,1000018978,19032,
244.526,,Surface,4,Image 1,8,1000018766,19033,
63,,Surface,4,Image 1,8,1000018867,19034,
250.95,,Surface,4,Image 1,8,1000018768,19035,
188.8,,Surface,4,Image 1,8,1000018797,19036,
255,,Surface,4,Image 1,8,1000018799,19037,
255,,Surface,4,Image 1,8,1000018904,19038,
188.75,,Surface,4,Image 1,8,1000018769,19039,
254.429,,Surface,4,Image 1,8,1000018770,19040,
17.3333,,Surface,4,Image 1,8,1000018996,19041,
30,,Surface,4,Image 1,8,1000018802,19042,
255,,Surface,4,Image 1,8,1000018773,19043,
16.2,,Surface,4,Image 1,8,1000018912,19044,
61,,Surface,4,Image 1,8,1000019003,19045,
44,,Surface,4,Image 1,8,1000018913,19046,
173,,Surface,4,Image 1,8,1000019002,19047,
64.2,,Surface,4,Image 1,8,1000019004,19048,
106.6,,Surface,4,Image 1,8,1000019049,19049,
178,,Surface,4,Image 1,8,1000018774,19050,
144,,Surface,4,Image 1,8,1000018775,19051,
150.714,,Surface,4,Image 1,8,1000019007,19052,
175.214,,Surface,4,Image 1,8,1000018776,19053,
207.773,,Surface,4,Image 1,8,1000018777,19054,
164.28,,Surface,4,Image 1,8,1000018919,19055,
37,,Surface,4,Image 1,8,1000018778,19056,
22.0667,,Surface,4,Image 1,8,1000018964,19057,
199.111,,Surface,4,Image 1,8,1000018779,19058,
253.6,,Surface,4,Image 1,9,1000018770,19059,
215.357,,Surface,4,Image 1,9,1000018769,19060,
203.556,,Surface,4,Image 1,9,1000018947,19061,
92.5,,Surface,4,Image 1,9,1000018812,19062,
149.364,,Surface,4,Image 1,9,1000018755,19063,
107.4,,Surface,4,Image 1,9,1000019064,19064,
127.75,,Surface,4,Image 1,9,1000018756,19065,
255,,Surface,4,Image 1,9,1000018759,19066,
248.368,,Surface,4,Image 1,9,1000018760,19067,
90.5714,,Surface,4,Image 1,9,1000018788,19068,
165.273,,Surface,4,Image 1,9,1000018816,19069,
98.6667,,Surface,4,Image 1,9,1000018858,19070,
225.176,,Surface,4,Image 1,9,1000018930,19071,
253.2,,Surface,4,Image 1,9,1000018970,19072,
255,,Surface,4,Image 1,9,1000018761,19073,
255,,Surface,4,Image 1,9,1000018762,19074,
255,,Surface,4,Image 1,9,1000018933,19075,
255,,Surface,4,Image 1,9,1000018764,19076,
184.676,,Surface,4,Image 1,9,1000018763,19077,
25,,Surface,4,Image 1,9,1000018794,19078,
206.457,,Surface,4,Image 1,9,1000018978,19079,
244.111,,Surface,4,Image 1,9,1000018766,19080,
62.75,,Surface,4,Image 1,9,1000018867,19081,
219.5,,Surface,4,Image 1,9,1000018797,19082,
255,,Surface,4,Image 1,9,1000018768,19083,
255,,Surface,4,Image 1,9,1000018799,19084,
255,,Surface,4,Image 1,9,1000018904,19085,
17.75,,Surface,4,Image 1,9,1000018996,19086,
125,,Surface,4,Image 1,9,1000019087,19087,
255,,Surface,4,Image 1,9,1000018773,19088,
21.52,,Surface,4,Image 1,9,1000018912,19089,
123.333,,Surface,4,Image 1,9,1000018913,19090,
64.8,,Surface,4,Image 1,9,1000019003,19091,
236.25,,Surface,4,Image 1,9,1000019002,19092,
61.6667,,Surface,4,Image 1,9,1000019004,19093,
173.909,,Surface,4,Image 1,9,1000018774,19094,
136.4,,Surface,4,Image 1,9,1000019049,19095,
147.368,,Surface,4,Image 1,9,1000019007,19096,
139.455,,Surface,4,Image 1,9,1000018776,19097,
172.909,,Surface,4,Image 1,9,1000018777,19098,
123.833,,Surface,4,Image 1,9,1000018919,19099,
71.7143,,Surface,4,Image 1,9,1000018778,19100,
64.6154,,Surface,4,Image 1,9,1000018964,19101,
208.364,,Surface,4,Image 1,9,1000018779,19102,
230.273,,Surface,4,Image 1,10,1000018947,19103,
92.6667,,Surface,4,Image 1,10,1000018812,19104,
179.636,,Surface,4,Image 1,10,1000018755,19105,
131.667,,Surface,4,Image 1,10,1000019064,19106,
129.5,,Surface,4,Image 1,10,1000018756,19107,
215.667,,Surface,4,Image 1,10,1000019108,19108,
236.5,,Surface,4,Image 1,10,1000019109,19109,
255,,Surface,4,Image 1,10,1000018759,19110,
88.3636,,Surface,4,Image 1,10,1000018788,19111,
250.211,,Surface,4,Image 1,10,1000018760,19112,
153.25,,Surface,4,Image 1,10,1000018858,19113,
75.2,,Surface,4,Image 1,10,1000019114,19114,
143.5,,Surface,4,Image 1,10,1000018816,19115,
255,,Surface,4,Image 1,10,1000018970,19116,
222.063,,Surface,4,Image 1,10,1000018930,19117,
255,,Surface,4,Image 1,10,1000018761,19118,
255,,Surface,4,Image 1,10,1000018762,19119,
255,,Surface,4,Image 1,10,1000018933,19120,
255,,Surface,4,Image 1,10,1000018764,19121,
105.056,,Surface,4,Image 1,10,1000018794,19122,
196.895,,Surface,4,Image 1,10,1000018978,19123,
253.176,,Surface,4,Image 1,10,1000018766,19124,
56.5,,Surface,4,Image 1,10,1000018867,19125,
120,,Surface,4,Image 1,10,1000018797,19126,
247.273,,Surface,4,Image 1,10,1000018768,19127,
255,,Surface,4,Image 1,10,1000018799,19128,
255,,Surface,4,Image 1,10,1000018904,19129,
246.375,,Surface,4,Image 1,10,1000018769,19130,
251.375,,Surface,4,Image 1,10,1000018770,19131,
21.5,,Surface,4,Image 1,10,1000018996,19132,
39.1,,Surface,4,Image 1,10,1000019133,19133,
109.8,,Surface,4,Image 1,10,1000019087,19134,
255,,Surface,4,Image 1,10,1000018773,19135,
32.1333,,Surface,4,Image 1,10,1000018912,19136,
55.5,,Surface,4,Image 1,10,1000019003,19137,
237.5,,Surface,4,Image 1,10,1000019002,19138,
83.75,,Surface,4,Image 1,10,1000018913,19139,
91.8,,Surface,4,Image 1,10,1000019004,19140,
201.111,,Surface,4,Image 1,10,1000018774,19141,
131.727,,Surface,4,Image 1,10,1000019049,19142,
158.467,,Surface,4,Image 1,10,1000019007,19143,
178.091,,Surface,4,Image 1,10,1000018776,19144,
201.25,,Surface,4,Image 1,10,1000018777,19145,
154.6,,Surface,4,Image 1,10,1000018919,19146,
77.8333,,Surface,4,Image 1,10,1000018778,19147,
22.5,,Surface,4,Image 1,10,1000018964,19148,
188.308,,Surface,4,Image 1,10,1000018779,19149,
254.956,,Surface,4,Image 1,11,1000019150,19150,
243.75,,Surface,4,Image 1,11,1000018770,19151,
253.606,,Surface,4,Image 1,11,1000019152,19152,
89,,Surface,4,Image 1,11,1000018812,19153,
210.9,,Surface,4,Image 1,11,1000018947,19154,
175.5,,Surface,4,Image 1,11,1000018755,19155,
151.583,,Surface,4,Image 1,11,1000019064,19156,
116.222,,Surface,4,Image 1,11,1000018756,19157,
237,,Surface,4,Image 1,11,1000019108,19158,
240.167,,Surface,4,Image 1,11,1000019109,19159,
99.5556,,Surface,4,Image 1,11,1000018788,19160,
255,,Surface,4,Image 1,11,1000018759,19161,
246.333,,Surface,4,Image 1,11,1000018760,19162,
137,,Surface,4,Image 1,11,1000018858,19163,
98.4286,,Surface,4,Image 1,11,1000019114,19164,
177.071,,Surface,4,Image 1,11,1000018816,19165,
254.389,,Surface,4,Image 1,11,1000018970,19166,
229.3,,Surface,4,Image 1,11,1000018930,19167,
255,,Surface,4,Image 1,11,1000018761,19168,
255,,Surface,4,Image 1,11,1000018762,19169,
255,,Surface,4,Image 1,11,1000018933,19170,
255,,Surface,4,Image 1,11,1000018764,19171,
127.667,,Surface,4,Image 1,11,1000018794,19172,
189.05,,Surface,4,Image 1,11,1000018978,19173,
248.647,,Surface,4,Image 1,11,1000018766,19174,
65.5,,Surface,4,Image 1,11,1000018867,19175,
247.364,,Surface,4,Image 1,11,1000018768,19176,
255,,Surface,4,Image 1,11,1000018799,19177,
255,,Surface,4,Image 1,11,1000018904,19178,
41.125,,Surface,4,Image 1,11,1000018996,19179,
201,,Surface,4,Image 1,11,1000019180,19180,
34.5,,Surface,4,Image 1,11,1000019133,19181,
135,,Surface,4,Image 1,11,1000019087,19182,
255,,Surface,4,Image 1,11,1000018773,19183,
41.6667,,Surface,4,Image 1,11,1000019003,19184,
255,,Surface,4,Image 1,11,1000019002,19185,
84.875,,Surface,4,Image 1,11,1000018913,19186,
68.125,,Surface,4,Image 1,11,1000019004,19187,
187.714,,Surface,4,Image 1,11,1000018774,19188,
151.75,,Surface,4,Image 1,11,1000019049,19189,
135.308,,Surface,4,Image 1,11,1000019007,19190,
69.6667,,Surface,4,Image 1,11,1000019191,19191,
162.444,,Surface,4,Image 1,11,1000018776,19192,
200.5,,Surface,4,Image 1,11,1000018777,19193,
57.6,,Surface,4,Image 1,11,1000018778,19194,
5.75,,Surface,4,Image 1,11,1000018964,19195,
219.947,,Surface,4,Image 1,11,1000018779,19196,
251.794,,Surface,4,Image 1,12,1000019152,19197,
255,,Surface,4,Image 1,12,1000018770,19198,
98.5,,Surface,4,Image 1,12,1000018812,19199,
158,,Surface,4,Image 1,12,1000018947,19200,
175.9,,Surface,4,Image 1,12,1000018755,19201,
148.722,,Surface,4,Image 1,12,1000019064,19202,
161.444,,Surface,4,Image 1,12,1000018788,19203,
248,,Surface,4,Image 1,12,1000019109,19204,
255,,Surface,4,Image 1,12,1000018759,19205,
224.667,,Surface,4,Image 1,12,1000019108,19206,
218.412,,Surface,4,Image 1,12,1000018760,19207,
93.5,,Surface,4,Image 1,12,1000018858,19208,
79.75,,Surface,4,Image 1,12,1000019114,19209,
156.333,,Surface,4,Image 1,12,1000018816,19210,
249.077,,Surface,4,Image 1,12,1000018970,19211,
195,,Surface,4,Image 1,12,1000018930,19212,
255,,Surface,4,Image 1,12,1000018761,19213,
255,,Surface,4,Image 1,12,1000018762,19214,
255,,Surface,4,Image 1,12,1000018933,19215,
145.878,,Surface,4,Image 1,12,1000019216,19216,
255,,Surface,4,Image 1,12,1000018764,19217,
182.043,,Surface,4,Image 1,12,1000018978,19218,
253.4,,Surface,4,Image 1,12,1000018766,19219,
253.318,,Surface,4,Image 1,12,1000018768,19220,
255,,Surface,4,Image 1,12,1000018799,19221,
255,,Surface,4,Image 1,12,1000018904,19222,
254,,Surface,4,Image 1,12,1000019150,19223,
219.75,,Surface,4,Image 1,12,1000019180,19224,
27.0909,,Surface,4,Image 1,12,1000018996,19225,
47.8,,Surface,4,Image 1,12,1000019133,19226,
212.333,,Surface,4,Image 1,12,1000019087,19227,
255,,Surface,4,Image 1,12,1000018773,19228,
68.4737,,Surface,4,Image 1,12,1000019003,19229,
125,,Surface,4,Image 1,12,1000019002,19230,
68,,Surface,4,Image 1,12,1000018913,19231,
58,,Surface,4,Image 1,12,1000019004,19232,
202.857,,Surface,4,Image 1,12,1000018774,19233,
155.154,,Surface,4,Image 1,12,1000019049,19234,
195.35,,Surface,4,Image 1,12,1000019007,19235,
33.5,,Surface,4,Image 1,12,1000019191,19236,
178.25,,Surface,4,Image 1,12,1000018776,19237,
42,,Surface,4,Image 1,12,1000018964,19238,
162.917,,Surface,4,Image 1,12,1000018779,19239,
191,,Surface,4,Image 1,13,1000019240,19240,
104.5,,Surface,4,Image 1,13,1000018812,19241,
202.5,,Surface,4,Image 1,13,1000018947,19242,
128.941,,Surface,4,Image 1,13,1000019064,19243,
161.333,,Surface,4,Image 1,13,1000018755,19244,
255,,Surface,4,Image 1,13,1000019109,19245,
239.792,,Surface,4,Image 1,13,1000019108,19246,
255,,Surface,4,Image 1,13,1000018759,19247,
157.909,,Surface,4,Image 1,13,1000018816,19248,
241.5,,Surface,4,Image 1,13,1000018760,19249,
81.5,,Surface,4,Image 1,13,1000019114,19250,
255,,Surface,4,Image 1,13,1000018970,19251,
199.889,,Surface,4,Image 1,13,1000018930,19252,
255,,Surface,4,Image 1,13,1000018761,19253,
255,,Surface,4,Image 1,13,1000018762,19254,
255,,Surface,4,Image 1,13,1000018933,19255,
159.171,,Surface,4,Image 1,13,1000019216,19256,
255,,Surface,4,Image 1,13,1000018764,19257,
186.947,,Surface,4,Image 1,13,1000018978,19258,
255,,Surface,4,Image 1,13,1000018766,19259,
255,,Surface,4,Image 1,13,1000018799,19260,
255,,Surface,4,Image 1,13,1000018904,19261,
250.333,,Surface,4,Image 1,13,1000018770,19262,
254.513,,Surface,4,Image 1,13,1000019152,19263,
255,,Surface,4,Image 1,13,1000019150,19264,
51,,Surface,4,Image 1,13,1000018996,19265,
152.6,,Surface,4,Image 1,13,1000019180,19266,
55.5667,,Surface,4,Image 1,13,1000019133,19267,
86.75,,Surface,4,Image 1,13,1000019087,19268,
255,,Surface,4,Image 1,13,1000018773,19269,
0,,Surface,4,Image 1,13,1000019003,19270,
61.0909,,Surface,4,Image 1,13,1000019271,19271,
76.5,,Surface,4,Image 1,13,1000019004,19272,
137.667,,Surface,4,Image 1,13,1000018774,19273,
101.417,,Surface,4,Image 1,13,1000019049,19274,
175.333,,Surface,4,Image 1,13,1000019007,19275,
59.75,,Surface,4,Image 1,13,1000019191,19276,
176.846,,Surface,4,Image 1,13,1000018776,19277,
195.333,,Surface,4,Image 1,13,1000018779,19278,
