
Ellipticity (prolate)
 ==================== 
Ellipticity (prolate),Unit,Category,Time,TrackID,ID,
0.245866,,Surface,17,1000019405,19405,
0.674691,,Surface,17,1000018762,19406,
0.826565,,Surface,17,1000019216,19407,
0.139651,,Surface,17,1000018764,19408,
0.456214,,Surface,17,1000019297,19409,
0.853346,,Surface,17,1000018766,19410,
0.388258,,Surface,17,1000018799,19411,
0.674984,,Surface,17,1000019412,19412,
0.667909,,Surface,17,1000019152,19413,
0.167504,,Surface,17,1000019240,19414,
0.65278,,Surface,17,1000018770,19415,
0.59992,,Surface,17,1000019150,19416,
0.288984,,Surface,17,1000019340,19417,
0.617033,,Surface,17,1000019180,19418,
0.674685,,Surface,17,1000019133,19419,
0.268564,,Surface,17,1000019087,19420,
0.254333,,Surface,17,1000018773,19421,
0.605427,,Surface,17,1000019271,19422,
0.524181,,Surface,17,1000019310,19423,
0.396998,,Surface,17,1000018774,19424,
0.342912,,Surface,17,1000019049,19425,
0.351444,,Surface,17,1000019350,19426,
0.580275,,Surface,17,1000019191,19427,
0.499258,,Surface,17,1000018776,19428,
0.256735,,Surface,17,1000019353,19429,
0.245878,,Surface,17,1000019354,19430,
0.464005,,Surface,17,1000018779,19431,
0.347959,,Surface,18,1000019064,19432,
0.254338,,Surface,18,1000019395,19433,
0.615291,,Surface,18,1000019396,19434,
0.360149,,Surface,18,1000019284,19435,
0.620307,,Surface,18,1000019436,19436,
0.702699,,Surface,18,1000019324,19437,
0.245872,,Surface,18,1000019108,19438,
0.526965,,Surface,18,1000019361,19439,
0.258558,,Surface,18,1000018759,19440,
0.309006,,Surface,18,1000018970,19441,
0.673472,,Surface,18,1000019114,19442,
0.332763,,Surface,18,1000019405,19443,
0.460321,,Surface,18,1000018762,19444,
0.586482,,Surface,18,1000019216,19445,
0.70498,,Surface,18,1000018764,19446,
0.329055,,Surface,18,1000019297,19447,
0.705745,,Surface,18,1000018766,19448,
0.489578,,Surface,18,1000018799,19449,
0.292893,,Surface,18,1000019450,19450,
0.481999,,Surface,18,1000019412,19451,
0.578199,,Surface,18,1000019152,19452,
0.511727,,Surface,18,1000019240,19453,
0.716444,,Surface,18,1000018770,19454,
0.5148,,Surface,18,1000019150,19455,
0.300675,,Surface,18,1000019340,19456,
0.256738,,Surface,18,1000019180,19457,
0.629508,,Surface,18,1000019133,19458,
0.191118,,Surface,18,1000019087,19459,
0.217022,,Surface,18,1000018773,19460,
0.30901,,Surface,18,1000019271,19461,
0.617028,,Surface,18,1000019310,19462,
0.309011,,Surface,18,1000018774,19463,
0.628019,,Surface,18,1000019049,19464,
0.69228,,Surface,18,1000019465,19465,
0.443253,,Surface,18,1000019350,19466,
0.264326,,Surface,18,1000019191,19467,
0.254337,,Surface,18,1000018776,19468,
0.256735,,Surface,18,1000019353,19469,
0.617028,,Surface,18,1000019354,19470,
0.391905,,Surface,19,1000019064,19471,
0.61702,,Surface,19,1000019472,19472,
0.829576,,Surface,19,1000019395,19473,
0.245879,,Surface,19,1000019396,19474,
0.764411,,Surface,19,1000019284,19475,
0.139652,,Surface,19,1000019436,19476,
0.396993,,Surface,19,1000019477,19477,
0.862991,,Surface,19,1000019324,19478,
0.588837,,Surface,19,1000019361,19479,
0.61702,,Surface,19,1000018759,19480,
0.741794,,Surface,19,1000019114,19481,
0.538047,,Surface,19,1000019405,19482,
0.258558,,Surface,19,1000018762,19483,
0.725771,,Surface,19,1000019216,19484,
0.709293,,Surface,19,1000018764,19485,
0.557492,,Surface,19,1000019486,19486,
0.813103,,Surface,19,1000018766,19487,
0.49656,,Surface,19,1000019297,19488,
0.232479,,Surface,19,1000018799,19489,
0.25673,,Surface,19,1000019450,19490,
0.396995,,Surface,19,1000019491,19491,
0.782127,,Surface,19,1000019412,19492,
0.689789,,Surface,19,1000019152,19493,
0.217029,,Surface,19,1000018770,19494,
0.456439,,Surface,19,1000019150,19495,
0.69975,,Surface,19,1000019340,19496,
0.256728,,Surface,19,1000019180,19497,
0.765979,,Surface,19,1000019133,19498,
0.587172,,Surface,19,1000019087,19499,
0.617017,,Surface,19,1000018773,19500,
0.167507,,Surface,19,1000019310,19501,
0.617028,,Surface,19,1000018774,19502,
0.217033,,Surface,19,1000019049,19503,
0.396995,,Surface,19,1000019465,19504,
0.617031,,Surface,19,1000019350,19505,
0.663785,,Surface,19,1000018776,19506,
0.59333,,Surface,19,1000019353,19507,
0.245876,,Surface,19,1000019354,19508,
0.106402,,Surface,20,1000019491,19509,
0.642452,,Surface,20,1000019412,19510,
0.536724,,Surface,20,1000019064,19511,
0.396995,,Surface,20,1000019472,19512,
0.621271,,Surface,20,1000019395,19513,
0.623055,,Surface,20,1000019436,19514,
0.254353,,Surface,20,1000019396,19515,
0.665494,,Surface,20,1000019516,19516,
0.396993,,Surface,20,1000019477,19517,
0.477004,,Surface,20,1000019324,19518,
0.905407,,Surface,20,1000019361,19519,
0.816428,,Surface,20,1000019114,19520,
0.374435,,Surface,20,1000019405,19521,
0.491613,,Surface,20,1000019522,19522,
0.268569,,Surface,20,1000018762,19523,
0.586821,,Surface,20,1000019216,19524,
0.413908,,Surface,20,1000018764,19525,
0.528798,,Surface,20,1000019486,19526,
0.656458,,Surface,20,1000018766,19527,
0.504822,,Surface,20,1000019297,19528,
0.28188,,Surface,20,1000018799,19529,
0.923407,,Surface,20,1000019450,19530,
0.621343,,Surface,20,1000019152,19531,
0.616534,,Surface,20,1000018770,19532,
0.475611,,Surface,20,1000019150,19533,
0.412623,,Surface,20,1000019340,19534,
0.621979,,Surface,20,1000019133,19535,
0.54621,,Surface,20,1000019087,19536,
0.254333,,Surface,20,1000018773,19537,
0.217033,,Surface,20,1000018774,19538,
0.217033,,Surface,20,1000019049,19539,
0.487638,,Surface,20,1000019465,19540,
0.258264,,Surface,20,1000019350,19541,
0.128839,,Surface,20,1000018776,19542,
0.823138,,Surface,20,1000019353,19543,
0.254349,,Surface,20,1000019354,19544,
0.139652,,Surface,21,1000019472,19545,
0.856269,,Surface,21,1000019395,19546,
0.430916,,Surface,21,1000019064,19547,
0.217037,,Surface,21,1000019436,19548,
0.139659,,Surface,21,1000019396,19549,
0.599057,,Surface,21,1000019516,19550,
0.984681,,Surface,21,1000019477,19551,
0.793529,,Surface,21,1000019324,19552,
0.309,,Surface,21,1000019553,19553,
0.265291,,Surface,21,1000019361,19554,
0.741123,,Surface,21,1000019114,19555,
0.367185,,Surface,21,1000019522,19556,
0.167501,,Surface,21,1000019405,19557,
0.139636,,Surface,21,1000018762,19558,
0.786395,,Surface,21,1000019216,19559,
0.777956,,Surface,21,1000018764,19560,
0.304584,,Surface,21,1000019486,19561,
0.740369,,Surface,21,1000018766,19562,
0.379695,,Surface,21,1000019297,19563,
0.519711,,Surface,21,1000018799,19564,
0.621485,,Surface,21,1000019450,19565,
0.741914,,Surface,21,1000019412,19566,
0.106407,,Surface,21,1000019491,19567,
0.603033,,Surface,21,1000019152,19568,
0.662819,,Surface,21,1000018770,19569,
0.436865,,Surface,21,1000019150,19570,
0.450723,,Surface,21,1000019340,19571,
0.440908,,Surface,21,1000019133,19572,
0.531075,,Surface,21,1000019087,19573,
0.255161,,Surface,21,1000018773,19574,
0.254346,,Surface,21,1000018774,19575,
0.555638,,Surface,21,1000019465,19576,
0.879206,,Surface,21,1000019350,19577,
0.254338,,Surface,21,1000018776,19578,
0.344819,,Surface,21,1000019353,19579,
0.718319,,Surface,22,1000019395,19580,
0.254345,,Surface,22,1000019472,19581,
0.526304,,Surface,22,1000019064,19582,
0.398827,,Surface,22,1000019436,19583,
0.396999,,Surface,22,1000019396,19584,
0.198409,,Surface,22,1000019516,19585,
0.750713,,Surface,22,1000019477,19586,
0.504789,,Surface,22,1000019553,19587,
0.258665,,Surface,22,1000019361,19588,
0.396997,,Surface,22,1000019324,19589,
0.742636,,Surface,22,1000019114,19590,
0.502591,,Surface,22,1000019522,19591,
0.306636,,Surface,22,1000019405,19592,
0.254335,,Surface,22,1000018762,19593,
0.718533,,Surface,22,1000019216,19594,
0.525264,,Surface,22,1000018764,19595,
0.70369,,Surface,22,1000019486,19596,
0.652065,,Surface,22,1000018766,19597,
0.441238,,Surface,22,1000019297,19598,
0.757032,,Surface,22,1000019599,19599,
0.621468,,Surface,22,1000019600,19600,
0.420965,,Surface,22,1000018799,19601,
0.923352,,Surface,22,1000019450,19602,
0.396995,,Surface,22,1000019412,19603,
0.14371,,Surface,22,1000019491,19604,
0.740403,,Surface,22,1000019152,19605,
0.653451,,Surface,22,1000018770,19606,
0.524774,,Surface,22,1000019150,19607,
0.595038,,Surface,22,1000019340,19608,
0.635712,,Surface,22,1000019133,19609,
0.25434,,Surface,22,1000018773,19610,
0.217035,,Surface,22,1000018774,19611,
0.642013,,Surface,22,1000019465,19612,
0.183771,,Surface,22,1000019350,19613,
0.167506,,Surface,22,1000019614,19614,
0.139651,,Surface,22,1000018776,19615,
0.444456,,Surface,22,1000019353,19616,
0.43321,,Surface,22,1000019617,19617,
0.217038,,Surface,23,1000019436,19618,
0.256738,,Surface,23,1000019396,19619,
0.678413,,Surface,23,1000019516,19620,
0.217029,,Surface,23,1000019477,19621,
0.794417,,Surface,23,1000019553,19622,
0.355251,,Surface,23,1000019361,19623,
0.618541,,Surface,23,1000019324,19624,
0.716707,,Surface,23,1000019114,19625,
0.55457,,Surface,23,1000019522,19626,
0.396993,,Surface,23,1000019405,19627,
0.782823,,Surface,23,1000018762,19628,
0.867977,,Surface,23,1000019216,19629,
0.529306,,Surface,23,1000018764,19630,
0.665685,,Surface,23,1000019486,19631,
0.744092,,Surface,23,1000019632,19632,
0.854848,,Surface,23,1000019633,19633,
0.139654,,Surface,23,1000018766,19634,
0.305745,,Surface,23,1000019297,19635,
0.502005,,Surface,23,1000019599,19636,
0.19112,,Surface,23,1000019600,19637,
0.270146,,Surface,23,1000018799,19638,
0.396995,,Surface,23,1000019450,19639,
0.923407,,Surface,23,1000019064,19640,
0.466976,,Surface,23,1000019395,19641,
0.460062,,Surface,23,1000019472,19642,
0.716444,,Surface,23,1000019412,19643,
0.345239,,Surface,23,1000019491,19644,
0.57872,,Surface,23,1000019152,19645,
0.617018,,Surface,23,1000018770,19646,
0.514365,,Surface,23,1000019150,19647,
0.923378,,Surface,23,1000019340,19648,
0.573791,,Surface,23,1000019133,19649,
0.617018,,Surface,23,1000018773,19650,
0.245872,,Surface,23,1000018774,19651,
0.622672,,Surface,23,1000019465,19652,
0.456104,,Surface,23,1000019350,19653,
0.254345,,Surface,23,1000018776,19654,
0.26499,,Surface,23,1000019614,19655,
0.197345,,Surface,23,1000019353,19656,
0.617028,,Surface,23,1000019617,19657,
0.374439,,Surface,23,1000019658,19658,
0.634832,,Surface,24,1000019472,19659,
0.629501,,Surface,24,1000019395,19660,
0.825267,,Surface,24,1000019396,19661,
0.617037,,Surface,24,1000019516,19662,
0.256735,,Surface,24,1000019477,19663,
0.672328,,Surface,24,1000019553,19664,
0.617037,,Surface,24,1000019324,19665,
0.256741,,Surface,24,1000019361,19666,
0.646768,,Surface,24,1000019114,19667,
0.559067,,Surface,24,1000019522,19668,
0.637211,,Surface,24,1000019405,19669,
0.305943,,Surface,24,1000018762,19670,
0.604377,,Surface,24,1000018764,19671,
0.763327,,Surface,24,1000019216,19672,
0.661992,,Surface,24,1000019486,19673,
0.167502,,Surface,24,1000019632,19674,
0.793556,,Surface,24,1000019633,19675,
0.64966,,Surface,24,1000019676,19676,
0.254351,,Surface,24,1000018766,19677,
0.427268,,Surface,24,1000019297,19678,
0.338733,,Surface,24,1000019599,19679,
0.315744,,Surface,24,1000019600,19680,
0.52804,,Surface,24,1000018799,19681,
0.167504,,Surface,24,1000019064,19682,
0.745274,,Surface,24,1000019412,19683,
0.375573,,Surface,24,1000019491,19684,
0.256738,,Surface,24,1000018770,19685,
0.584589,,Surface,24,1000019150,19686,
0.254342,,Surface,24,1000019340,19687,
0.628432,,Surface,24,1000019133,19688,
0.25434,,Surface,24,1000018773,19689,
0.245876,,Surface,24,1000018774,19690,
0.513985,,Surface,24,1000019350,19691,
0.310599,,Surface,24,1000019614,19692,
0.617029,,Surface,24,1000018776,19693,
0.30901,,Surface,24,1000019353,19694,
0.256746,,Surface,24,1000019617,19695,
0.270144,,Surface,24,1000019658,19696,
0.245872,,Surface,25,1000019491,19697,
0.865465,,Surface,25,1000019412,19698,
0.217038,,Surface,25,1000019699,19699,
0.923376,,Surface,25,1000019064,19700,
0.502745,,Surface,25,1000019395,19701,
0.256741,,Surface,25,1000019396,19702,
0.258544,,Surface,25,1000019516,19703,
0.256735,,Surface,25,1000019477,19704,
0.505696,,Surface,25,1000019553,19705,
0.716446,,Surface,25,1000019324,19706,
0.668999,,Surface,25,1000019114,19707,
0.489479,,Surface,25,1000019405,19708,
0.25435,,Surface,25,1000019522,19709,
0.403625,,Surface,25,1000018762,19710,
0.702273,,Surface,25,1000018764,19711,
0.687345,,Surface,25,1000019216,19712,
0.765172,,Surface,25,1000019486,19713,
0.560417,,Surface,25,1000019632,19714,
0.881346,,Surface,25,1000019633,19715,
0.700223,,Surface,25,1000019676,19716,
0.345236,,Surface,25,1000018766,19717,
0.325257,,Surface,25,1000019297,19718,
0.795649,,Surface,25,1000019599,19719,
0.256735,,Surface,25,1000019600,19720,
0.350177,,Surface,25,1000018799,19721,
0.256738,,Surface,25,1000018770,19722,
0.486698,,Surface,25,1000019150,19723,
0.217031,,Surface,25,1000019340,19724,
0.696663,,Surface,25,1000019133,19725,
0.664343,,Surface,25,1000019726,19726,
0.245875,,Surface,25,1000018773,19727,
0.600693,,Surface,25,1000018774,19728,
0.54311,,Surface,25,1000019350,19729,
0.455426,,Surface,25,1000019614,19730,
0.751374,,Surface,25,1000018776,19731,
0.309014,,Surface,25,1000019353,19732,
0.128842,,Surface,25,1000019617,19733,
0.191117,,Surface,25,1000019658,19734,
0.254334,,Surface,26,1000019699,19735,
0.92338,,Surface,26,1000019064,19736,
0.502723,,Surface,26,1000019395,19737,
0.255172,,Surface,26,1000019396,19738,
0.644809,,Surface,26,1000019477,19739,
0.818341,,Surface,26,1000019553,19740,
0.678823,,Surface,26,1000019324,19741,
0.552077,,Surface,26,1000019742,19742,
0.848731,,Surface,26,1000019114,19743,
0.771722,,Surface,26,1000019522,19744,
0.219564,,Surface,26,1000019405,19745,
0.736363,,Surface,26,1000019216,19746,
0.65358,,Surface,26,1000018764,19747,
0.373458,,Surface,26,1000019486,19748,
0.256735,,Surface,26,1000019632,19749,
0.923392,,Surface,26,1000019633,19750,
0.350225,,Surface,26,1000019751,19751,
0.587955,,Surface,26,1000019676,19752,
0.652779,,Surface,26,1000018766,19753,
0.409658,,Surface,26,1000019297,19754,
0.676489,,Surface,26,1000019755,19755,
0.539982,,Surface,26,1000019599,19756,
0.255165,,Surface,26,1000019600,19757,
0.562844,,Surface,26,1000019758,19758,
0.40735,,Surface,26,1000018799,19759,
0.398816,,Surface,26,1000019412,19760,
0.703864,,Surface,26,1000019491,19761,
0.245873,,Surface,26,1000018770,19762,
0.474862,,Surface,26,1000019150,19763,
0.396994,,Surface,26,1000019764,19764,
0.881349,,Surface,26,1000019340,19765,
0.743211,,Surface,26,1000019133,19766,
0.231494,,Surface,26,1000019726,19767,
0.245865,,Surface,26,1000018773,19768,
0.396996,,Surface,26,1000018774,19769,
0.279367,,Surface,26,1000019350,19770,
0.580646,,Surface,26,1000018776,19771,
0.193785,,Surface,26,1000019614,19772,
0.363842,,Surface,26,1000019353,19773,
0.672795,,Surface,26,1000019617,19774,
0.396995,,Surface,26,1000019658,19775,
0.128835,,Surface,27,1000019491,19776,
0.25673,,Surface,27,1000019412,19777,
0.245879,,Surface,27,1000019699,19778,
0.235281,,Surface,27,1000019064,19779,
0.674762,,Surface,27,1000019395,19780,
0.715012,,Surface,27,1000019396,19781,
0.652337,,Surface,27,1000019324,19782,
0.60156,,Surface,27,1000019783,19783,
0.67639,,Surface,27,1000019553,19784,
0.286704,,Surface,27,1000019742,19785,
0.256735,,Surface,27,1000019786,19786,
0.742516,,Surface,27,1000019114,19787,
0.335196,,Surface,27,1000019522,19788,
0.258551,,Surface,27,1000019405,19789,
0.689382,,Surface,27,1000019216,19790,
0.831417,,Surface,27,1000018764,19791,
0.612961,,Surface,27,1000019486,19792,
0.396997,,Surface,27,1000019632,19793,
0.800253,,Surface,27,1000019633,19794,
0.313122,,Surface,27,1000019751,19795,
0.683435,,Surface,27,1000019676,19796,
0.49925,,Surface,27,1000018766,19797,
0.411497,,Surface,27,1000019297,19798,
0.758301,,Surface,27,1000019755,19799,
0.618632,,Surface,27,1000019758,19800,
0.714459,,Surface,27,1000019599,19801,
0.256728,,Surface,27,1000019600,19802,
0.617028,,Surface,27,1000018799,19803,
0.396998,,Surface,27,1000018770,19804,
0.585966,,Surface,27,1000019150,19805,
0.226557,,Surface,27,1000019340,19806,
0.85627,,Surface,27,1000019764,19807,
0.535292,,Surface,27,1000019133,19808,
0.282039,,Surface,27,1000019726,19809,
0.256763,,Surface,27,1000018773,19810,
0.782814,,Surface,27,1000018774,19811,
0.516436,,Surface,27,1000019350,19812,
0.33906,,Surface,27,1000019614,19813,
0.846009,,Surface,27,1000018776,19814,
0.248255,,Surface,27,1000019353,19815,
0.191118,,Surface,27,1000019617,19816,
0.617029,,Surface,27,1000019658,19817,
0.433193,,Surface,28,1000019699,19818,
0.448257,,Surface,28,1000019064,19819,
0.592415,,Surface,28,1000019395,19820,
0.581051,,Surface,28,1000019396,19821,
0.777133,,Surface,28,1000019324,19822,
0.74535,,Surface,28,1000019783,19823,
0.653894,,Surface,28,1000019553,19824,
0.515391,,Surface,28,1000019742,19825,
0.923392,,Surface,28,1000019826,19826,
0.687433,,Surface,28,1000019827,19827,
0.398862,,Surface,28,1000019786,19828,
0.767609,,Surface,28,1000019522,19829,
0.842624,,Surface,28,1000019114,19830,
0.139636,,Surface,28,1000019831,19831,
0.770808,,Surface,28,1000019216,19832,
0.559405,,Surface,28,1000018764,19833,
0.591146,,Surface,28,1000019486,19834,
0.256735,,Surface,28,1000019632,19835,
0.662808,,Surface,28,1000019633,19836,
0.3061,,Surface,28,1000019751,19837,
0.751709,,Surface,28,1000019676,19838,
0.747535,,Surface,28,1000018766,19839,
0.579178,,Surface,28,1000019755,19840,
0.352298,,Surface,28,1000019297,19841,
0.692569,,Surface,28,1000019758,19842,
0.407702,,Surface,28,1000019600,19843,
0.396995,,Surface,28,1000019844,19844,
0.576006,,Surface,28,1000019845,19845,
0.13966,,Surface,28,1000018799,19846,
0.52465,,Surface,28,1000019491,19847,
0.816807,,Surface,28,1000019412,19848,
0.255169,,Surface,28,1000018770,19849,
0.245866,,Surface,28,1000019850,19850,
0.669999,,Surface,28,1000019150,19851,
0.268564,,Surface,28,1000019340,19852,
0.511723,,Surface,28,1000019764,19853,
0.460066,,Surface,28,1000019133,19854,
0.370467,,Surface,28,1000019726,19855,
0.255161,,Surface,28,1000018773,19856,
0.678816,,Surface,28,1000018774,19857,
0.335867,,Surface,28,1000019614,19858,
0.650857,,Surface,28,1000018776,19859,
0.408426,,Surface,28,1000019617,19860,
0.558397,,Surface,28,1000019861,19861,
0.482189,,Surface,28,1000019658,19862,
0.639285,,Surface,29,1000019850,19863,
0.617033,,Surface,29,1000018770,19864,
0.683816,,Surface,29,1000019491,19865,
0.760013,,Surface,29,1000019412,19866,
0.217033,,Surface,29,1000019699,19867,
0.251343,,Surface,29,1000019064,19868,
0.255162,,Surface,29,1000019395,19869,
0.255172,,Surface,29,1000019396,19870,
0.923396,,Surface,29,1000019324,19871,
0.746899,,Surface,29,1000019783,19872,
0.470945,,Surface,29,1000019553,19873,
0.256733,,Surface,29,1000019826,19874,
0.464966,,Surface,29,1000019742,19875,
0.592461,,Surface,29,1000019827,19876,
0.256735,,Surface,29,1000019786,19877,
0.256741,,Surface,29,1000019878,19878,
0.442824,,Surface,29,1000019522,19879,
0.691661,,Surface,29,1000019114,19880,
0.672552,,Surface,29,1000019831,19881,
0.83296,,Surface,29,1000019216,19882,
0.546837,,Surface,29,1000019486,19883,
0.30594,,Surface,29,1000018764,19884,
0.311721,,Surface,29,1000019632,19885,
0.424357,,Surface,29,1000019751,19886,
0.611621,,Surface,29,1000019676,19887,
0.245876,,Surface,29,1000018766,19888,
0.536858,,Surface,29,1000019297,19889,
0.674682,,Surface,29,1000019755,19890,
0.396997,,Surface,29,1000019758,19891,
0.133807,,Surface,29,1000019600,19892,
0.617017,,Surface,29,1000019844,19893,
0.758739,,Surface,29,1000019845,19894,
0.396997,,Surface,29,1000018799,19895,
0.602043,,Surface,29,1000019150,19896,
0.667257,,Surface,29,1000019340,19897,
0.750699,,Surface,29,1000019764,19898,
0.663025,,Surface,29,1000019133,19899,
0.21703,,Surface,29,1000019726,19900,
0.308998,,Surface,29,1000018773,19901,
0.727199,,Surface,29,1000018774,19902,
0.372684,,Surface,29,1000019903,19903,
0.645583,,Surface,29,1000018776,19904,
0.437551,,Surface,29,1000019614,19905,
0.559826,,Surface,29,1000019906,19906,
0.254343,,Surface,29,1000019617,19907,
0.396996,,Surface,29,1000019861,19908,
0.389943,,Surface,29,1000019658,19909,
0.881349,,Surface,30,1000018770,19910,
0.245876,,Surface,30,1000019850,19911,
0.742192,,Surface,30,1000019412,19912,
0.527606,,Surface,30,1000019491,19913,
0.139657,,Surface,30,1000019699,19914,
0.544632,,Surface,30,1000019064,19915,
0.219562,,Surface,30,1000019395,19916,
0.617033,,Surface,30,1000019396,19917,
0.565949,,Surface,30,1000019783,19918,
0.61702,,Surface,30,1000019553,19919,
0.652777,,Surface,30,1000019324,19920,
0.256735,,Surface,30,1000019826,19921,
0.400577,,Surface,30,1000019742,19922,
0.617413,,Surface,30,1000019827,19923,
0.657166,,Surface,30,1000019786,19924,
0.905407,,Surface,30,1000019878,19925,
0.757166,,Surface,30,1000019114,19926,
0.53139,,Surface,30,1000019522,19927,
0.728832,,Surface,30,1000019831,19928,
0.722322,,Surface,30,1000019216,19929,
0.305227,,Surface,30,1000018764,19930,
0.619288,,Surface,30,1000019486,19931,
0.385907,,Surface,30,1000019632,19932,
0.667252,,Surface,30,1000019933,19933,
0.46671,,Surface,30,1000019751,19934,
0.81193,,Surface,30,1000018766,19935,
0.567648,,Surface,30,1000019676,19936,
0.469271,,Surface,30,1000019297,19937,
0.716446,,Surface,30,1000019755,19938,
0.389373,,Surface,30,1000019758,19939,
0.594298,,Surface,30,1000019940,19940,
0.167504,,Surface,30,1000019600,19941,
0.217023,,Surface,30,1000019844,19942,
0.807711,,Surface,30,1000019845,19943,
0.245879,,Surface,30,1000018799,19944,
0.596969,,Surface,30,1000019150,19945,
0.436965,,Surface,30,1000019946,19946,
0.663258,,Surface,30,1000019340,19947,
0.782128,,Surface,30,1000019764,19948,
0.716752,,Surface,30,1000019133,19949,
0.256732,,Surface,30,1000019726,19950,
0.617018,,Surface,30,1000018773,19951,
0.672138,,Surface,30,1000018774,19952,
0.771277,,Surface,30,1000019903,19953,
0.494989,,Surface,30,1000018776,19954,
0.637207,,Surface,30,1000019614,19955,
0.478973,,Surface,30,1000019906,19956,
0.254343,,Surface,30,1000019617,19957,
0.607228,,Surface,30,1000019861,19958,
0.245872,,Surface,30,1000019658,19959,
0.256752,,Surface,31,1000018770,19960,
0.531098,,Surface,31,1000019491,19961,
0.396993,,Surface,31,1000019412,19962,
0.396997,,Surface,31,1000019699,19963,
0.520906,,Surface,31,1000019395,19964,
0.923407,,Surface,31,1000019396,19965,
0.21703,,Surface,31,1000019966,19966,
0.339064,,Surface,31,1000019553,19967,
0.520223,,Surface,31,1000019826,19968,
0.14522,,Surface,31,1000019783,19969,
0.329734,,Surface,31,1000019742,19970,
0.802122,,Surface,31,1000019324,19971,
0.800549,,Surface,31,1000019786,19972,
0.517171,,Surface,31,1000019827,19973,
0.167504,,Surface,31,1000019974,19974,
0.693505,,Surface,31,1000019114,19975,
0.25673,,Surface,31,1000019878,19976,
0.362486,,Surface,31,1000019522,19977,
0.467938,,Surface,31,1000019831,19978,
0.619189,,Surface,31,1000019216,19979,
0.588107,,Surface,31,1000018764,19980,
0.378756,,Surface,31,1000019486,19981,
0.615306,,Surface,31,1000019632,19982,
0.254342,,Surface,31,1000019933,19983,
0.231681,,Surface,31,1000019751,19984,
0.258544,,Surface,31,1000019676,19985,
0.621472,,Surface,31,1000018766,19986,
0.30628,,Surface,31,1000019297,19987,
0.791375,,Surface,31,1000019755,19988,
0.570062,,Surface,31,1000019940,19989,
0.402414,,Surface,31,1000019758,19990,
0.128831,,Surface,31,1000019844,19991,
0.686129,,Surface,31,1000019845,19992,
0.396993,,Surface,31,1000019850,19993,
0.787224,,Surface,31,1000019150,19994,
0.208735,,Surface,31,1000019946,19995,
0.823149,,Surface,31,1000019340,19996,
0.245879,,Surface,31,1000019764,19997,
0.523777,,Surface,31,1000019133,19998,
0.256763,,Surface,31,1000018773,19999,
0.650798,,Surface,31,1000018774,20000,
0.291055,,Surface,31,1000019903,20001,
0.761194,,Surface,31,1000018776,20002,
0.352303,,Surface,31,1000019906,20003,
0.348128,,Surface,31,1000019614,20004,
0.217036,,Surface,31,1000019617,20005,
0.396996,,Surface,31,1000019861,20006,
0.208733,,Surface,31,1000019658,20007,
0.629508,,Surface,32,1000019491,20008,
0.256728,,Surface,32,1000019412,20009,
0.254343,,Surface,32,1000019699,20010,
0.318004,,Surface,32,1000019966,20011,
0.749279,,Surface,32,1000019783,20012,
0.626609,,Surface,32,1000019553,20013,
0.309008,,Surface,32,1000019826,20014,
0.662808,,Surface,32,1000019324,20015,
0.584194,,Surface,32,1000019827,20016,
0.771329,,Surface,32,1000019114,20017,
0.396997,,Surface,32,1000019786,20018,
0.644808,,Surface,32,1000019878,20019,
0.396997,,Surface,32,1000019974,20020,
0.615011,,Surface,32,1000019522,20021,
0.247744,,Surface,32,1000019831,20022,
0.777481,,Surface,32,1000019216,20023,
0.69675,,Surface,32,1000018764,20024,
0.448178,,Surface,32,1000019486,20025,
0.715012,,Surface,32,1000019632,20026,
0.611763,,Surface,32,1000019933,20027,
0.500099,,Surface,32,1000019751,20028,
0.502719,,Surface,32,1000018766,20029,
0.642872,,Surface,32,1000019676,20030,
0.66978,,Surface,32,1000019940,20031,
0.657155,,Surface,32,1000019755,20032,
0.396995,,Surface,32,1000019297,20033,
0.489582,,Surface,32,1000019758,20034,
0.139643,,Surface,32,1000019844,20035,
0.601219,,Surface,32,1000019845,20036,
0.309015,,Surface,32,1000018770,20037,
0.41031,,Surface,32,1000019850,20038,
0.679818,,Surface,32,1000019150,20039,
0.617029,,Surface,32,1000019946,20040,
0.617033,,Surface,32,1000019340,20041,
0.634256,,Surface,32,1000019133,20042,
0.292896,,Surface,32,1000018774,20043,
0.210236,,Surface,32,1000019903,20044,
0.626241,,Surface,32,1000018776,20045,
0.473619,,Surface,32,1000019906,20046,
0.30901,,Surface,32,1000019617,20047,
0.309011,,Surface,32,1000019861,20048,
0.256741,,Surface,32,1000019658,20049,
0.396993,,Surface,33,1000019850,20050,
0.736004,,Surface,33,1000019491,20051,
0.0813007,,Surface,33,1000019699,20052,
0.256738,,Surface,33,1000020053,20053,
0.669557,,Surface,33,1000019966,20054,
0.284291,,Surface,33,1000019553,20055,
0.309009,,Surface,33,1000019826,20056,
0.217037,,Surface,33,1000020057,20057,
0.621479,,Surface,33,1000019324,20058,
0.574604,,Surface,33,1000019827,20059,
0.881349,,Surface,33,1000019786,20060,
0.662774,,Surface,33,1000019114,20061,
0.617027,,Surface,33,1000019974,20062,
0.25673,,Surface,33,1000019878,20063,
0.744594,,Surface,33,1000019522,20064,
0.108172,,Surface,33,1000019831,20065,
0.723432,,Surface,33,1000019216,20066,
0.717451,,Surface,33,1000018764,20067,
0.53612,,Surface,33,1000019486,20068,
