
Track Intensity Mean Ch=4 Img=1
 ==================== 
Track Intensity Mean,Unit,Category,Channel,Image,ID,
59.7523,,Track,4,Image 1,1000019516,
231.278,,Track,4,Image 1,1000019522,
253.602,,Track,4,Image 1,1000019553,
88.9147,,Track,4,Image 1,1000019599,
80.9245,,Track,4,Image 1,1000019600,
69.4769,,Track,4,Image 1,1000019614,
123.236,,Track,4,Image 1,1000019617,
197.955,,Track,4,Image 1,1000019632,
255,,Track,4,Image 1,1000019633,
195.602,,Track,4,Image 1,1000019658,
124.797,,Track,4,Image 1,1000019676,
238.345,,Track,4,Image 1,1000019699,
47.8393,,Track,4,Image 1,1000019726,
229.557,,Track,4,Image 1,1000019742,
207.341,,Track,4,Image 1,1000019751,
237.354,,Track,4,Image 1,1000019755,
60.1574,,Track,4,Image 1,1000019758,
178.588,,Track,4,Image 1,1000019764,
43.3793,,Track,4,Image 1,1000019783,
171.286,,Track,4,Image 1,1000019786,
243.673,,Track,4,Image 1,1000019826,
252.001,,Track,4,Image 1,1000019827,
255,,Track,4,Image 1,1000019831,
224.051,,Track,4,Image 1,1000019844,
247.445,,Track,4,Image 1,1000019845,
170.45,,Track,4,Image 1,1000019850,
76,,Track,4,Image 1,1000019861,
250.937,,Track,4,Image 1,1000019878,
93.1953,,Track,4,Image 1,1000019903,
73.1042,,Track,4,Image 1,1000019906,
255,,Track,4,Image 1,1000019933,
160.446,,Track,4,Image 1,1000019940,
41.3023,,Track,4,Image 1,1000019946,
191.694,,Track,4,Image 1,1000019966,
237.26,,Track,4,Image 1,1000019974,
253,,Track,4,Image 1,1000020053,
233.545,,Track,4,Image 1,1000020057,
232.792,,Track,4,Image 1,1000020077,
216.988,,Track,4,Image 1,1000020087,
247.667,,Track,4,Image 1,1000020103,
242.317,,Track,4,Image 1,1000020120,
72.2712,,Track,4,Image 1,1000020125,
147.302,,Track,4,Image 1,1000020126,
35.6206,,Track,4,Image 1,1000020133,
199.739,,Track,4,Image 1,1000020165,
108.071,,Track,4,Image 1,1000020170,
35.6392,,Track,4,Image 1,1000020171,
198.433,,Track,4,Image 1,1000020183,
241.767,,Track,4,Image 1,1000020189,
132.533,,Track,4,Image 1,1000020218,
245.867,,Track,4,Image 1,1000020219,
121.346,,Track,4,Image 1,1000020221,
134.61,,Track,4,Image 1,1000020222,
87.8743,,Track,4,Image 1,1000020224,
61.3064,,Track,4,Image 1,1000020226,
253.709,,Track,4,Image 1,1000020228,
255,,Track,4,Image 1,1000020245,
192.79,,Track,4,Image 1,1000020250,
242.473,,Track,4,Image 1,1000020287,
53.587,,Track,4,Image 1,1000020289,
42.6976,,Track,4,Image 1,1000020293,
152.809,,Track,4,Image 1,1000020297,
255,,Track,4,Image 1,1000020331,
71.4224,,Track,4,Image 1,1000020336,
112.875,,Track,4,Image 1,1000020363,
82.431,,Track,4,Image 1,1000020386,
162.652,,Track,4,Image 1,1000020388,
76.2194,,Track,4,Image 1,1000020440,
255,,Track,4,Image 1,1000020457,
57.5016,,Track,4,Image 1,1000020475,
198.118,,Track,4,Image 1,1000020486,
255,,Track,4,Image 1,1000020497,
253.942,,Track,4,Image 1,1000020507,
87.4619,,Track,4,Image 1,1000020516,
179.111,,Track,4,Image 1,1000020521,
255,,Track,4,Image 1,1000020533,
197.871,,Track,4,Image 1,1000020536,
60.864,,Track,4,Image 1,1000020556,
64.1818,,Track,4,Image 1,1000020594,
247.688,,Track,4,Image 1,1000020611,
254.54,,Track,4,Image 1,1000020618,
157.463,,Track,4,Image 1,1000020622,
107.481,,Track,4,Image 1,1000020625,
161.665,,Track,4,Image 1,1000020644,
250.54,,Track,4,Image 1,1000020652,
49.82,,Track,4,Image 1,1000020662,
228.59,,Track,4,Image 1,1000020673,
205.304,,Track,4,Image 1,1000020676,
192.523,,Track,4,Image 1,1000020690,
44.4628,,Track,4,Image 1,1000020691,
115.077,,Track,4,Image 1,1000020693,
250.294,,Track,4,Image 1,1000020709,
244.553,,Track,4,Image 1,1000020710,
247.786,,Track,4,Image 1,1000020724,
135.051,,Track,4,Image 1,1000020737,
132.852,,Track,4,Image 1,1000020760,
255,,Track,4,Image 1,1000020787,
254.884,,Track,4,Image 1,1000020788,
110.485,,Track,4,Image 1,1000020805,
246.204,,Track,4,Image 1,1000020823,
249.737,,Track,4,Image 1,1000020845,
31.4948,,Track,4,Image 1,1000020850,
236.898,,Track,4,Image 1,1000020869,
153.955,,Track,4,Image 1,1000020890,
255,,Track,4,Image 1,1000020917,
255,,Track,4,Image 1,1000020919,
43.7528,,Track,4,Image 1,1000020924,
189.18,,Track,4,Image 1,1000020929,
138.34,,Track,4,Image 1,1000020942,
215.833,,Track,4,Image 1,1000020962,
255,,Track,4,Image 1,1000020967,
214.24,,Track,4,Image 1,1000020974,
