
Displacement Delta
 ==================== 
Displacement Delta X,Displacement Delta Y,Displacement Delta Z,Unit,Category,Collection,Time,TrackID,ID,
3.52863,0,-2.25,um,Surface,Displacement Delta,10,1000018756,19107,
0,0,0,um,Surface,Displacement Delta,10,1000019108,19108,
0,0,0,um,Surface,Displacement Delta,10,1000019109,19109,
0.362289,1.25296,0,um,Surface,Displacement Delta,10,1000018759,19110,
-0.409729,0.0323486,-3.1948,um,Surface,Displacement Delta,10,1000018788,19111,
1.09247,0.262177,-0.473684,um,Surface,Displacement Delta,10,1000018760,19112,
-0.138367,-1.24539,-1,um,Surface,Displacement Delta,10,1000018858,19113,
0,0,0,um,Surface,Displacement Delta,10,1000019114,19114,
2.15114,0.158508,0.13636,um,Surface,Displacement Delta,10,1000018816,19115,
1.13469,0.516602,-0.433331,um,Surface,Displacement Delta,10,1000018970,19116,
0.976807,0.25029,0.0992646,um,Surface,Displacement Delta,10,1000018930,19117,
0.843719,-0.0395203,0.152599,um,Surface,Displacement Delta,10,1000018761,19118,
1.24539,0.249084,0,um,Surface,Displacement Delta,10,1000018762,19119,
0.830276,0.830261,0,um,Surface,Displacement Delta,10,1000018933,19120,
0.581192,-0.276764,-0.799999,um,Surface,Displacement Delta,10,1000018764,19121,
2.21405,1.4299,-0.5,um,Surface,Displacement Delta,10,1000018794,19122,
1.15613,0.141083,0.266165,um,Surface,Displacement Delta,10,1000018978,19123,
1.13959,-0.355438,0.0980453,um,Surface,Displacement Delta,10,1000018766,19124,
1.24539,0,1.5,um,Surface,Displacement Delta,10,1000018867,19125,
0,0.207581,0,um,Surface,Displacement Delta,10,1000018797,19126,
0.192902,-1.27478,-0.303031,um,Surface,Displacement Delta,10,1000018768,19127,
1.80142,0.398224,-0.285068,um,Surface,Displacement Delta,10,1000018799,19128,
0.0692139,-0.899445,-1.5,um,Surface,Displacement Delta,10,1000018904,19129,
0.845093,-0.111191,-0.1875,um,Surface,Displacement Delta,10,1000018769,19130,
0.664215,0.103783,-0.9375,um,Surface,Displacement Delta,10,1000018770,19131,
-0.207565,-0.415131,0,um,Surface,Displacement Delta,10,1000018996,19132,
0,0,0,um,Surface,Displacement Delta,10,1000019133,19133,
0.906906,-0.102173,0.692307,um,Surface,Displacement Delta,10,1000019087,19134,
0.664246,-0.747231,0,um,Surface,Displacement Delta,10,1000018773,19135,
0.226959,1.43913,-1.76,um,Surface,Displacement Delta,10,1000018912,19136,
2.15265,-0.784973,-0.709091,um,Surface,Displacement Delta,10,1000019003,19137,
0.207565,0.622711,-1.5,um,Surface,Displacement Delta,10,1000019002,19138,
-0.345947,-0.0691986,2,um,Surface,Displacement Delta,10,1000018913,19139,
0.415131,-2.4908,3,um,Surface,Displacement Delta,10,1000019004,19140,
1.08186,0.519958,-0.57576,um,Surface,Displacement Delta,10,1000018774,19141,
2.18133,-1.24539,-1.41818,um,Surface,Displacement Delta,10,1000019049,19142,
1.50321,1.03418,-0.473686,um,Surface,Displacement Delta,10,1000019007,19143,
1.88696,0.0754852,0.545456,um,Surface,Displacement Delta,10,1000018776,19144,
1.62277,-0.717041,0,um,Surface,Displacement Delta,10,1000018777,19145,
1.96496,-0.525833,-1.8,um,Surface,Displacement Delta,10,1000018919,19146,
0.73143,-0.138382,0,um,Surface,Displacement Delta,10,1000018778,19147,
-0.478999,1.30927,3,um,Surface,Displacement Delta,10,1000018964,19148,
2.12502,0.330944,0,um,Surface,Displacement Delta,10,1000018779,19149,
0,0,0,um,Surface,Displacement Delta,11,1000019150,19150,
1.19351,-0.934044,-1.125,um,Surface,Displacement Delta,11,1000018770,19151,
0,0,0,um,Surface,Displacement Delta,11,1000019152,19152,
-0.553497,-3.87457,0,um,Surface,Displacement Delta,11,1000018812,19153,
0.694427,-0.671768,0.354546,um,Surface,Displacement Delta,11,1000018947,19154,
0.0848999,-1.10388,0.306818,um,Surface,Displacement Delta,11,1000018755,19155,
0.20755,-0.484314,0.5,um,Surface,Displacement Delta,11,1000019064,19156,
0.853333,-2.72144,-2.41666,um,Surface,Displacement Delta,11,1000018756,19157,
0.637634,-0.610474,-0.303921,um,Surface,Displacement Delta,11,1000019108,19158,
0.484329,-1.59131,0.25,um,Surface,Displacement Delta,11,1000019109,19159,
-1.31671,-1.62701,-2.75758,um,Surface,Displacement Delta,11,1000018788,19160,
0.166061,-0.9133,0,um,Surface,Displacement Delta,11,1000018759,19161,
0.986328,-0.555588,0.481203,um,Surface,Displacement Delta,11,1000018760,19162,
1.66054,0.415131,-3,um,Surface,Displacement Delta,11,1000018858,19163,
1.92146,-1.75543,-0.257145,um,Surface,Displacement Delta,11,1000019114,19164,
3.14314,-1.74356,0,um,Surface,Displacement Delta,11,1000018816,19165,
1.75278,-0.922516,-0.666668,um,Surface,Displacement Delta,11,1000018970,19166,
0.996307,-0.934052,1.3125,um,Surface,Displacement Delta,11,1000018930,19167,
0.882019,-0.600952,-0.345455,um,Surface,Displacement Delta,11,1000018761,19168,
1.66052,-1.00818,0,um,Surface,Displacement Delta,11,1000018762,19169,
0.691879,-0.553497,0,um,Surface,Displacement Delta,11,1000018933,19170,
1.38214,-1.00119,0.299999,um,Surface,Displacement Delta,11,1000018764,19171,
1.52216,0.0922546,-1.5,um,Surface,Displacement Delta,11,1000018794,19172,
0.231598,-1.31531,-0.544737,um,Surface,Displacement Delta,11,1000018978,19173,
0.683746,-0.73259,-0.352943,um,Surface,Displacement Delta,11,1000018766,19174,
0.830276,-3.32108,0,um,Surface,Displacement Delta,11,1000018867,19175,
0.792511,-0.37738,-0.545454,um,Surface,Displacement Delta,11,1000018768,19176,
0.930328,-0.391724,-0.0384614,um,Surface,Displacement Delta,11,1000018799,19177,
-0.276764,-1.79892,0,um,Surface,Displacement Delta,11,1000018904,19178,
1.45296,-1.24539,0.375,um,Surface,Displacement Delta,11,1000018996,19179,
0,0,0,um,Surface,Displacement Delta,11,1000019180,19180,
0.581177,-2.15869,-0.3,um,Surface,Displacement Delta,11,1000019133,19181,
0.0830231,-1.66055,-3,um,Surface,Displacement Delta,11,1000019087,19182,
1.06747,-0.415131,0,um,Surface,Displacement Delta,11,1000018773,19183,
1.15735,-1.48442,-1.09091,um,Surface,Displacement Delta,11,1000019003,19184,
0.415138,-1.24539,0,um,Surface,Displacement Delta,11,1000019002,19185,
0.864868,-1.69513,1,um,Surface,Displacement Delta,11,1000018913,19186,
0.830276,-1.03783,0.375,um,Surface,Displacement Delta,11,1000019004,19187,
0.869804,-1.19926,-1.33333,um,Surface,Displacement Delta,11,1000018774,19188,
1.05671,-1.08972,-0.869316,um,Surface,Displacement Delta,11,1000019049,19189,
-0.306564,-1.83083,-0.692307,um,Surface,Displacement Delta,11,1000019007,19190,
0,0,0,um,Surface,Displacement Delta,11,1000019191,19191,
0.436096,-1.76956,-2.33334,um,Surface,Displacement Delta,11,1000018776,19192,
0.830276,-2.07567,0,um,Surface,Displacement Delta,11,1000018777,19193,
-0.47049,-0.525826,0,um,Surface,Displacement Delta,11,1000018778,19194,
2.69836,-1.86809,-3,um,Surface,Displacement Delta,11,1000018964,19195,
0.850433,-0.692448,0,um,Surface,Displacement Delta,11,1000018779,19196,
-0.122101,0.36998,1.16042,um,Surface,Displacement Delta,12,1000019152,19197,
1.68277,0.889565,0.0267849,um,Surface,Displacement Delta,12,1000018770,19198,
1.7989,-1.38379,-2,um,Surface,Displacement Delta,12,1000018812,19199,
0.249084,0.539673,-0.150002,um,Surface,Displacement Delta,12,1000018947,19200,
0.726501,0.394379,0.225,um,Surface,Displacement Delta,12,1000018755,19201,
0.438202,1.17621,0.333336,um,Surface,Displacement Delta,12,1000019064,19202,
0.276764,0.0922546,0.333332,um,Surface,Displacement Delta,12,1000018788,19203,
0.138382,0.553497,0.5,um,Surface,Displacement Delta,12,1000019109,19204,
0.830261,2.2417,0,um,Surface,Displacement Delta,12,1000018759,19205,
1.62254,3.23969,0.803921,um,Surface,Displacement Delta,12,1000019108,19206,
-0.25116,-0.12558,-0.369748,um,Surface,Displacement Delta,12,1000018760,19207,
0,-0.830261,0,um,Surface,Displacement Delta,12,1000018858,19208,
0.652359,2.35739,-0.642857,um,Surface,Displacement Delta,12,1000019114,19209,
-0.237213,0.4151,-1.5,um,Surface,Displacement Delta,12,1000018816,19210,
-0.656403,-1.26315,0.653847,um,Surface,Displacement Delta,12,1000018970,19211,
0.166046,-0.166046,0,um,Surface,Displacement Delta,12,1000018930,19212,
0.0569458,0.0142212,-0.600002,um,Surface,Displacement Delta,12,1000018761,19213,
-0.31134,0.489288,0,um,Surface,Displacement Delta,12,1000018762,19214,
1.7989,0.553497,0,um,Surface,Displacement Delta,12,1000018933,19215,
0,0,0,um,Surface,Displacement Delta,12,1000019216,19216,
1.32753,1.00119,-0.136364,um,Surface,Displacement Delta,12,1000018764,19217,
-0.2202,-0.0108337,0.215218,um,Surface,Displacement Delta,12,1000018978,19218,
0.169312,0.322342,0.388237,um,Surface,Displacement Delta,12,1000018766,19219,
1.16992,1.01895,0.272727,um,Surface,Displacement Delta,12,1000018768,19220,
-0.131989,-0.342743,-0.192308,um,Surface,Displacement Delta,12,1000018799,19221,
1.66052,1.66055,0,um,Surface,Displacement Delta,12,1000018904,19222,
-0.230072,-0.504181,0.586395,um,Surface,Displacement Delta,12,1000019150,19223,
0.276756,0.553528,0,um,Surface,Displacement Delta,12,1000019180,19224,
0.320786,0.22644,-0.375,um,Surface,Displacement Delta,12,1000018996,19225,
0.581192,-0.913284,0,um,Surface,Displacement Delta,12,1000019133,19226,
-0.691887,2.10336,0,um,Surface,Displacement Delta,12,1000019087,19227,
-0.652374,0.830261,0,um,Surface,Displacement Delta,12,1000018773,19228,
-2.86952,2.85495,-0.789474,um,Surface,Displacement Delta,12,1000019003,19229,
-0.276764,1.38377,0,um,Surface,Displacement Delta,12,1000019002,19230,
-1.8681,0.207565,0,um,Surface,Displacement Delta,12,1000018913,19231,
0.415131,0.207573,-0.875,um,Surface,Displacement Delta,12,1000019004,19232,
0.237221,1.06747,0,um,Surface,Displacement Delta,12,1000018774,19233,
1.53279,-0.123749,0.995193,um,Surface,Displacement Delta,12,1000019049,19234,
0.92926,0.156464,0.542305,um,Surface,Displacement Delta,12,1000019007,19235,
1.93729,-1.52216,3,um,Surface,Displacement Delta,12,1000019191,19236,
-0.322876,0.599625,0.833336,um,Surface,Displacement Delta,12,1000018776,19237,
-1.17621,0.0691681,0,um,Surface,Displacement Delta,12,1000018964,19238,
0.389648,0.436981,0,um,Surface,Displacement Delta,12,1000018779,19239,
0,0,0,um,Surface,Displacement Delta,13,1000019240,19240,
0.830276,0.691895,0.75,um,Surface,Displacement Delta,13,1000018812,19241,
0,-1.14162,0,um,Surface,Displacement Delta,13,1000018947,19242,
-0.515518,-2.28729,-0.480392,um,Surface,Displacement Delta,13,1000019064,19243,
0.124542,-1.43913,-0.35,um,Surface,Displacement Delta,13,1000018755,19244,
0,-1.74356,-0.900002,um,Surface,Displacement Delta,13,1000019109,19245,
0.59964,-2.04111,-0.208332,um,Surface,Displacement Delta,13,1000019108,19246,
1.50485,-2.13791,-1.3125,um,Surface,Displacement Delta,13,1000018759,19247,
-0.22644,-4.56644,1.09091,um,Surface,Displacement Delta,13,1000018816,19248,
1.25934,-0.467468,0.012605,um,Surface,Displacement Delta,13,1000018760,19249,
1.16237,-2.84369,-2.7,um,Surface,Displacement Delta,13,1000019114,19250,
0.149017,-1.35944,0.274723,um,Surface,Displacement Delta,13,1000018970,19251,
0.31366,-0.479706,-1,um,Surface,Displacement Delta,13,1000018930,19252,
0.797058,-0.910248,-0.327271,um,Surface,Displacement Delta,13,1000018761,19253,
0.407166,-1.04581,0,um,Surface,Displacement Delta,13,1000018762,19254,
-0.830261,-1.66052,0,um,Surface,Displacement Delta,13,1000018933,19255,
0.767792,-0.85051,-0.290592,um,Surface,Displacement Delta,13,1000019216,19256,
-0.30191,-0.857941,-0.363636,um,Surface,Displacement Delta,13,1000018764,19257,
1.51804,-0.989868,-0.144165,um,Surface,Displacement Delta,13,1000018978,19258,
0.387451,-0.940979,0,um,Surface,Displacement Delta,13,1000018766,19259,
0.574799,0.274017,0.353598,um,Surface,Displacement Delta,13,1000018799,19260,
1.66052,-0.830292,0,um,Surface,Displacement Delta,13,1000018904,19261,
-0.427032,-1.00027,0.285715,um,Surface,Displacement Delta,13,1000018770,19262,
0.249832,-1.28735,0.37104,um,Surface,Displacement Delta,13,1000019152,19263,
1.61972,-0.331955,-0.084877,um,Surface,Displacement Delta,13,1000019150,19264,
1.75488,0.603821,0,um,Surface,Displacement Delta,13,1000018996,19265,
0.747231,-1.90961,0,um,Surface,Displacement Delta,13,1000019180,19266,
0.830261,-0.636536,1.2,um,Surface,Displacement Delta,13,1000019133,19267,
0.691895,-1.52216,0,um,Surface,Displacement Delta,13,1000019087,19268,
0.830261,-1.2454,0,um,Surface,Displacement Delta,13,1000018773,19269,
-0.174805,-0.917664,0.789474,um,Surface,Displacement Delta,13,1000019003,19270,
0,0,0,um,Surface,Displacement Delta,13,1000019271,19271,
1.66052,-2.4908,0.5,um,Surface,Displacement Delta,13,1000019004,19272,
-0.276756,-2.45125,0,um,Surface,Displacement Delta,13,1000018774,19273,
0.750435,-1.90004,-0.307693,um,Surface,Displacement Delta,13,1000019049,19274,
0.0322876,-1.18544,-0.0166626,um,Surface,Displacement Delta,13,1000019007,19275,
1.1935,-0.622696,-0.75,um,Surface,Displacement Delta,13,1000019191,19276,
-0.478989,-1.43698,-0.115387,um,Surface,Displacement Delta,13,1000018776,19277,
1.03783,-1.38377,0,um,Surface,Displacement Delta,13,1000018779,19278,
0.434891,1.50238,-0.25,um,Surface,Displacement Delta,14,1000018812,19279,
0.518921,1.24541,-0.75,um,Surface,Displacement Delta,14,1000018947,19280,
1.05167,0.608871,-0.4,um,Surface,Displacement Delta,14,1000018755,19281,
1.39191,0.405365,-0.952942,um,Surface,Displacement Delta,14,1000019064,19282,
-0.0592957,1.26913,-0.385712,um,Surface,Displacement Delta,14,1000019109,19283,
0,0,0,um,Surface,Displacement Delta,14,1000019284,19284,
-0.126343,0.83783,-0.60326,um,Surface,Displacement Delta,14,1000019108,19285,
0.653839,0.892548,-0.1875,um,Surface,Displacement Delta,14,1000018759,19286,
-0.714539,0,1.90909,um,Surface,Displacement Delta,14,1000018816,19287,
0.33606,1.31129,0.261905,um,Surface,Displacement Delta,14,1000018760,19288,
2.85059,-0.913269,0.200001,um,Surface,Displacement Delta,14,1000019114,19289,
-0.0527039,0.764359,-0.928571,um,Surface,Displacement Delta,14,1000018930,19290,
0.797729,1.17911,-0.193275,um,Surface,Displacement Delta,14,1000018970,19291,
-0.0830383,1.4693,-0.272728,um,Surface,Displacement Delta,14,1000018761,19292,
0.556549,0.319336,0,um,Surface,Displacement Delta,14,1000018762,19293,
-0.308411,0.521881,-0.171429,um,Surface,Displacement Delta,14,1000019216,19294,
-0.191605,0.698273,-1.92308,um,Surface,Displacement Delta,14,1000018764,19295,
-0.0628052,0.139282,-0.483552,um,Surface,Displacement Delta,14,1000018978,19296,
0,0,0,um,Surface,Displacement Delta,14,1000019297,19297,
-0.263733,-0.309311,-0.388237,um,Surface,Displacement Delta,14,1000018766,19298,
0.589218,-0.214264,0,um,Surface,Displacement Delta,14,1000018799,19299,
0.415131,0.415161,0,um,Surface,Displacement Delta,14,1000018904,19300,
-0.0922241,0.645767,-1.83333,um,Surface,Displacement Delta,14,1000019240,19301,
-0.063858,0.553513,-0.615379,um,Surface,Displacement Delta,14,1000019152,19302,
-1.31564,-0.527962,0.0769234,um,Surface,Displacement Delta,14,1000018770,19303,
-0.200317,0.679306,-0.818184,um,Surface,Displacement Delta,14,1000019150,19304,
-0.3321,0.664215,0,um,Surface,Displacement Delta,14,1000019180,19305,
-0.284653,-0.585129,-0.342857,um,Surface,Displacement Delta,14,1000019133,19306,
0,-0.830292,0,um,Surface,Displacement Delta,14,1000019087,19307,
0,0.415138,0,um,Surface,Displacement Delta,14,1000018773,19308,
0.401535,0.00904846,2.23636,um,Surface,Displacement Delta,14,1000019271,19309,
0,0,0,um,Surface,Displacement Delta,14,1000019310,19310,
0.691887,0.968643,0,um,Surface,Displacement Delta,14,1000018774,19311,
-0.138374,-0.622696,-0.25,um,Surface,Displacement Delta,14,1000019049,19312,
0.870628,0.490097,0.166664,um,Surface,Displacement Delta,14,1000019007,19313,
-1.69888,-2.24713,3.09782,um,Surface,Displacement Delta,14,1000019191,19314,
-0.351273,0.191589,-1.38461,um,Surface,Displacement Delta,14,1000018776,19315,
-0.553497,0.968639,0,um,Surface,Displacement Delta,14,1000018779,19316,
-0.968643,-1.23157,-0.650002,um,Surface,Displacement Delta,15,1000019064,19317,
-0.10379,-0.449738,-1,um,Surface,Displacement Delta,15,1000018947,19318,
-1.05167,-1.66054,-0.6,um,Surface,Displacement Delta,15,1000018755,19319,
-3.14316,-3.73621,-0.25,um,Surface,Displacement Delta,15,1000019284,19320,
-2.19643,-1.2605,0.136364,um,Surface,Displacement Delta,15,1000018759,19321,
-0.474442,-1.66055,0.42857,um,Surface,Displacement Delta,15,1000019109,19322,
-0.890732,-0.554138,-0.14674,um,Surface,Displacement Delta,15,1000019108,19323,
0,0,0,um,Surface,Displacement Delta,15,1000019324,19324,
-0.672119,-1.36798,4.57143,um,Surface,Displacement Delta,15,1000019114,19325,
-0.470642,-1.41632,-0.144386,um,Surface,Displacement Delta,15,1000018970,19326,
-0.571106,-1.0542,-1,um,Surface,Displacement Delta,15,1000018761,19327,
-1.65356,-0.683777,-0.882355,um,Surface,Displacement Delta,15,1000018762,19328,
-0.80304,-2.32893,0.45126,um,Surface,Displacement Delta,15,1000019216,19329,
-0.94455,-1.56641,2.02834,um,Surface,Displacement Delta,15,1000018764,19330,
-0.340179,-1.11279,-0.604167,um,Surface,Displacement Delta,15,1000018978,19331,
-1.42853,-1.42435,0.0375938,um,Surface,Displacement Delta,15,1000019297,19332,
-1.12003,-1.0191,-0.0117645,um,Surface,Displacement Delta,15,1000018766,19333,
-0.931091,-0.993347,0.0740037,um,Surface,Displacement Delta,15,1000018799,19334,
-0.581177,-1.49451,-2.4,um,Surface,Displacement Delta,15,1000018904,19335,
0,-1.52217,1.5,um,Surface,Displacement Delta,15,1000019240,19336,
0.489639,-0.571259,-0.628204,um,Surface,Displacement Delta,15,1000019152,19337,
-0.629517,-1.73353,-0.576923,um,Surface,Displacement Delta,15,1000018770,19338,
-0.267181,-1.24541,-0.260201,um,Surface,Displacement Delta,15,1000019150,19339,
0,0,0,um,Surface,Displacement Delta,15,1000019340,19340,
-0.332108,-0.664215,0,um,Surface,Displacement Delta,15,1000019180,19341,
-0.803909,-0.494217,-0.190475,um,Surface,Displacement Delta,15,1000019133,19342,
0.415131,-1.24536,0,um,Surface,Displacement Delta,15,1000019087,19343,
-0.4151,-1.14163,-0.375,um,Surface,Displacement Delta,15,1000018773,19344,
-0.653137,-0.902222,3.06667,um,Surface,Displacement Delta,15,1000019271,19345,
0.968658,-0.138382,0,um,Surface,Displacement Delta,15,1000019310,19346,
-1.2454,-1.48262,0,um,Surface,Displacement Delta,15,1000018774,19347,
-1.12299,-1.24539,-0.365387,um,Surface,Displacement Delta,15,1000019049,19348,
-1.96446,-1.44556,0,um,Surface,Displacement Delta,15,1000019007,19349,
0,0,0,um,Surface,Displacement Delta,15,1000019350,19350,
0.580856,-1.39471,0.652176,um,Surface,Displacement Delta,15,1000019191,19351,
-0.581192,-0.996323,0.300003,um,Surface,Displacement Delta,15,1000018776,19352,
0,0,0,um,Surface,Displacement Delta,15,1000019353,19353,
0,0,0,um,Surface,Displacement Delta,15,1000019354,19354,
-0.415146,-0.830265,0,um,Surface,Displacement Delta,15,1000018779,19355,
2.49081,0,-1.25,um,Surface,Displacement Delta,16,1000019284,19356,
-0.679306,0.641571,2.04546,um,Surface,Displacement Delta,16,1000018759,19357,
0.118607,0.474426,-0.642857,um,Surface,Displacement Delta,16,1000019109,19358,
-0.826126,1.13748,0.105,um,Surface,Displacement Delta,16,1000019108,19359,
-0.567291,0.43576,0.502258,um,Surface,Displacement Delta,16,1000019324,19360,
0,0,0,um,Surface,Displacement Delta,16,1000019361,19361,
-0.850037,0.731445,1.42857,um,Surface,Displacement Delta,16,1000019114,19362,
-0.105667,-0.166046,-1.09091,um,Surface,Displacement Delta,16,1000018970,19363,
-0.310059,0.608704,0.709679,um,Surface,Displacement Delta,16,1000018761,19364,
0.253967,-0.769226,-0.467644,um,Surface,Displacement Delta,16,1000018762,19365,
-0.109238,-0.157959,0.279354,um,Surface,Displacement Delta,16,1000018764,19366,
-0.1008,1.44514,-0.178732,um,Surface,Displacement Delta,16,1000019216,19367,
-0.343842,1.21188,0.212121,um,Surface,Displacement Delta,16,1000018978,19368,
0.861847,1.41776,0.105263,um,Surface,Displacement Delta,16,1000019297,19369,
0.179901,0.774918,0.0999985,um,Surface,Displacement Delta,16,1000018766,19370,
0.638397,0.479675,-0.271008,um,Surface,Displacement Delta,16,1000018799,19371,
-0.664215,0.88562,1,um,Surface,Displacement Delta,16,1000018947,19372,
-0.442795,-0.262909,0.349998,um,Surface,Displacement Delta,16,1000019064,19373,
-0.830261,0.830261,0,um,Surface,Displacement Delta,16,1000019240,19374,
-0.113953,0.57251,0.607841,um,Surface,Displacement Delta,16,1000019152,19375,
0.229309,1.37587,-0.1,um,Surface,Displacement Delta,16,1000018770,19376,
-0.149536,0.664215,0.935204,um,Surface,Displacement Delta,16,1000019150,19377,
-0.415131,0,0,um,Surface,Displacement Delta,16,1000019340,19378,
-0.9133,-0.581207,0,um,Surface,Displacement Delta,16,1000019180,19379,
0.258301,0.221405,-0.666667,um,Surface,Displacement Delta,16,1000019133,19380,
-0.415138,0.996307,0,um,Surface,Displacement Delta,16,1000019087,19381,
-0.0755005,0.311356,-0.170456,um,Surface,Displacement Delta,16,1000018773,19382,
-1.72972,3.42485,-1.04167,um,Surface,Displacement Delta,16,1000019271,19383,
-0.249084,-0.913284,0,um,Surface,Displacement Delta,16,1000019310,19384,
-1.2454,-0.177917,0,um,Surface,Displacement Delta,16,1000018774,19385,
-0.41803,0.603836,-0.0209732,um,Surface,Displacement Delta,16,1000019049,19386,
-0.270691,-0.827223,1.15385,um,Surface,Displacement Delta,16,1000019350,19387,
1.20389,1.20389,0.449997,um,Surface,Displacement Delta,16,1000018776,19388,
0.161736,2.12958,-0.428574,um,Surface,Displacement Delta,16,1000019191,19389,
-0.948883,-0.474442,0.857143,um,Surface,Displacement Delta,16,1000019353,19390,
0.415131,-0.830261,0,um,Surface,Displacement Delta,16,1000019354,19391,
-0.968643,-0.415131,0,um,Surface,Displacement Delta,16,1000018779,19392,
0.996323,1.1405,-2.73158,um,Surface,Displacement Delta,17,1000019064,19393,
0.110718,-0.608856,-3,um,Surface,Displacement Delta,17,1000018947,19394,
0,0,0,um,Surface,Displacement Delta,17,1000019395,19395,
0,0,0,um,Surface,Displacement Delta,17,1000019396,19396,
0.37738,-0.792526,-2.18182,um,Surface,Displacement Delta,17,1000019284,19397,
1.10896,-0.79541,-3.02097,um,Surface,Displacement Delta,17,1000019324,19398,
0.413284,-0.118103,-3.14667,um,Surface,Displacement Delta,17,1000019108,19399,
-0.59964,-0.472809,-2.97917,um,Surface,Displacement Delta,17,1000019361,19400,
1.75487,0.349091,-2.93182,um,Surface,Displacement Delta,17,1000018759,19401,
1.77914,1.85818,-3.07143,um,Surface,Displacement Delta,17,1000019114,19402,
1.5775,-1.07938,-3,um,Surface,Displacement Delta,17,1000018970,19403,
0.964203,-1.13199,-2.90968,um,Surface,Displacement Delta,17,1000018761,19404,
0,0,0,um,Surface,Displacement Delta,17,1000019405,19405,
1.24976,0.491638,-2.91316,um,Surface,Displacement Delta,17,1000018762,19406,
0.453156,-0.705582,-2.92967,um,Surface,Displacement Delta,17,1000019216,19407,
0.518906,0.742432,-4.38462,um,Surface,Displacement Delta,17,1000018764,19408,
0.853333,0.170654,-3.05,um,Surface,Displacement Delta,17,1000019297,19409,
1.15643,-0.118622,-3,um,Surface,Displacement Delta,17,1000018766,19410,
1.364,-0.0889587,-0.964286,um,Surface,Displacement Delta,17,1000018799,19411,
0,0,0,um,Surface,Displacement Delta,17,1000019412,19412,
1.4678,-0.184799,-3.3601,um,Surface,Displacement Delta,17,1000019152,19413,
0.4151,-1.24538,-3,um,Surface,Displacement Delta,17,1000019240,19414,
-0.0184631,-1.49448,-2.73333,um,Surface,Displacement Delta,17,1000018770,19415,
0.692505,-1.07935,-2.925,um,Surface,Displacement Delta,17,1000019150,19416,
-0.507385,-0.322876,-3,um,Surface,Displacement Delta,17,1000019340,19417,
0.830276,-0.830261,-3,um,Surface,Displacement Delta,17,1000019180,19418,
0.545609,0.332123,-1.28571,um,Surface,Displacement Delta,17,1000019133,19419,
0.996323,-0.415131,-3,um,Surface,Displacement Delta,17,1000019087,19420,
0.905762,-1.06748,-2.45454,um,Surface,Displacement Delta,17,1000018773,19421,
1.2973,2.00647,-0.5625,um,Surface,Displacement Delta,17,1000019271,19422,
3.29339,-0.101471,-2.16666,um,Surface,Displacement Delta,17,1000019310,19423,
1.52216,0.968658,-3,um,Surface,Displacement Delta,17,1000018774,19424,
2.02534,-0.603836,-3.36364,um,Surface,Displacement Delta,17,1000019049,19425,
3.1926,-2.62423,-2.625,um,Surface,Displacement Delta,17,1000019350,19426,
0.891953,0.3582,-3.77142,um,Surface,Displacement Delta,17,1000019191,19427,
0.741302,-0.681992,-3.32143,um,Surface,Displacement Delta,17,1000018776,19428,
2.4908,0.830261,-3,um,Surface,Displacement Delta,17,1000019353,19429,
-0.166054,0.0830231,-3,um,Surface,Displacement Delta,17,1000019354,19430,
0.478043,-0.603828,-3,um,Surface,Displacement Delta,17,1000018779,19431,
1.24539,0.286041,-0.322964,um,Surface,Displacement Delta,18,1000019064,19432,
1.24542,-0.593048,3,um,Surface,Displacement Delta,18,1000019395,19433,
0.553505,0.210876,0.57143,um,Surface,Displacement Delta,18,1000019396,19434,
-2.39374,-0.215668,-0.38961,um,Surface,Displacement Delta,18,1000019284,19435,
0,0,0,um,Surface,Displacement Delta,18,1000019436,19436,
0.845367,-1.22275,-2.86364,um,Surface,Displacement Delta,18,1000019324,19437,
0.0184631,-1.80811,-0.333332,um,Surface,Displacement Delta,18,1000019108,19438,
1.92805,-0.170654,0.616667,um,Surface,Displacement Delta,18,1000019361,19439,
1.36073,1.07242,-0.75,um,Surface,Displacement Delta,18,1000018759,19440,
0.207565,-0.415131,0,um,Surface,Displacement Delta,18,1000018970,19441,
0.960724,3.17877,-0.128571,um,Surface,Displacement Delta,18,1000019114,19442,
0.705734,0.768005,0,um,Surface,Displacement Delta,18,1000019405,19443,
0.223969,1.01324,0.888157,um,Surface,Displacement Delta,18,1000018762,19444,
0.556244,0.838455,-0.685715,um,Surface,Displacement Delta,18,1000019216,19445,
1.12186,0.172974,-0.857143,um,Surface,Displacement Delta,18,1000018764,19446,
0.782349,0.0670776,0.0115376,um,Surface,Displacement Delta,18,1000019297,19447,
0.642456,0.741318,0.5,um,Surface,Displacement Delta,18,1000018766,19448,
-0.387451,0.138397,0,um,Surface,Displacement Delta,18,1000018799,19449,
0,0,0,um,Surface,Displacement Delta,18,1000019450,19450,
-0.0592957,-0.105438,2.42857,um,Surface,Displacement Delta,18,1000019412,19451,
-0.270554,0.0326996,0.947495,um,Surface,Displacement Delta,18,1000019152,19452,
0.830292,0.691879,-0.5,um,Surface,Displacement Delta,18,1000019240,19453,
1.81735,1.41145,-0.466665,um,Surface,Displacement Delta,18,1000018770,19454,
0.510864,0.5569,0.0365829,um,Surface,Displacement Delta,18,1000019150,19455,
1.58673,-1.66977,0,um,Surface,Displacement Delta,18,1000019340,19456,
0,0.415131,0,um,Surface,Displacement Delta,18,1000019180,19457,
