
Time Index
 ==================== 
Time Index,Unit,Category,Time,TrackID,ID,
3,,Surface,3,1000018776,18841,
3,,Surface,3,1000018777,18842,
3,,Surface,3,1000018809,18843,
3,,Surface,3,1000018778,18844,
3,,Surface,3,1000018779,18845,
4,,Surface,4,1000018770,18846,
4,,Surface,4,1000018769,18847,
4,,Surface,4,1000018754,18848,
4,,Surface,4,1000018812,18849,
4,,Surface,4,1000018755,18850,
4,,Surface,4,1000018756,18851,
4,,Surface,4,1000018757,18852,
4,,Surface,4,1000018758,18853,
4,,Surface,4,1000018759,18854,
4,,Surface,4,1000018816,18855,
4,,Surface,4,1000018760,18856,
4,,Surface,4,1000018788,18857,
4,,Surface,4,1000018858,18858,
4,,Surface,4,1000018761,18859,
4,,Surface,4,1000018762,18860,
4,,Surface,4,1000018764,18861,
4,,Surface,4,1000018763,18862,
4,,Surface,4,1000018765,18863,
4,,Surface,4,1000018794,18864,
4,,Surface,4,1000018766,18865,
4,,Surface,4,1000018767,18866,
4,,Surface,4,1000018867,18867,
4,,Surface,4,1000018797,18868,
4,,Surface,4,1000018768,18869,
4,,Surface,4,1000018799,18870,
4,,Surface,4,1000018771,18871,
4,,Surface,4,1000018802,18872,
4,,Surface,4,1000018772,18873,
4,,Surface,4,1000018773,18874,
4,,Surface,4,1000018774,18875,
4,,Surface,4,1000018775,18876,
4,,Surface,4,1000018776,18877,
4,,Surface,4,1000018777,18878,
4,,Surface,4,1000018809,18879,
4,,Surface,4,1000018778,18880,
4,,Surface,4,1000018779,18881,
5,,Surface,5,1000018755,18882,
5,,Surface,5,1000018812,18883,
5,,Surface,5,1000018756,18884,
5,,Surface,5,1000018757,18885,
5,,Surface,5,1000018816,18886,
5,,Surface,5,1000018759,18887,
5,,Surface,5,1000018758,18888,
5,,Surface,5,1000018760,18889,
5,,Surface,5,1000018788,18890,
5,,Surface,5,1000018858,18891,
5,,Surface,5,1000018761,18892,
5,,Surface,5,1000018762,18893,
5,,Surface,5,1000018764,18894,
5,,Surface,5,1000018763,18895,
5,,Surface,5,1000018765,18896,
5,,Surface,5,1000018794,18897,
5,,Surface,5,1000018766,18898,
5,,Surface,5,1000018867,18899,
5,,Surface,5,1000018767,18900,
5,,Surface,5,1000018797,18901,
5,,Surface,5,1000018768,18902,
5,,Surface,5,1000018799,18903,
5,,Surface,5,1000018904,18904,
5,,Surface,5,1000018754,18905,
5,,Surface,5,1000018769,18906,
5,,Surface,5,1000018770,18907,
5,,Surface,5,1000018771,18908,
5,,Surface,5,1000018802,18909,
5,,Surface,5,1000018772,18910,
5,,Surface,5,1000018773,18911,
5,,Surface,5,1000018912,18912,
5,,Surface,5,1000018913,18913,
5,,Surface,5,1000018774,18914,
5,,Surface,5,1000018775,18915,
5,,Surface,5,1000018776,18916,
5,,Surface,5,1000018777,18917,
5,,Surface,5,1000018809,18918,
5,,Surface,5,1000018919,18919,
5,,Surface,5,1000018778,18920,
5,,Surface,5,1000018779,18921,
6,,Surface,6,1000018756,18922,
6,,Surface,6,1000018757,18923,
6,,Surface,6,1000018758,18924,
6,,Surface,6,1000018816,18925,
6,,Surface,6,1000018759,18926,
6,,Surface,6,1000018760,18927,
6,,Surface,6,1000018788,18928,
6,,Surface,6,1000018858,18929,
6,,Surface,6,1000018930,18930,
6,,Surface,6,1000018761,18931,
6,,Surface,6,1000018762,18932,
6,,Surface,6,1000018933,18933,
6,,Surface,6,1000018764,18934,
6,,Surface,6,1000018763,18935,
6,,Surface,6,1000018794,18936,
6,,Surface,6,1000018765,18937,
6,,Surface,6,1000018766,18938,
6,,Surface,6,1000018867,18939,
6,,Surface,6,1000018767,18940,
6,,Surface,6,1000018797,18941,
6,,Surface,6,1000018768,18942,
6,,Surface,6,1000018799,18943,
6,,Surface,6,1000018904,18944,
6,,Surface,6,1000018755,18945,
6,,Surface,6,1000018812,18946,
6,,Surface,6,1000018947,18947,
6,,Surface,6,1000018754,18948,
6,,Surface,6,1000018769,18949,
6,,Surface,6,1000018770,18950,
6,,Surface,6,1000018771,18951,
6,,Surface,6,1000018802,18952,
6,,Surface,6,1000018772,18953,
6,,Surface,6,1000018773,18954,
6,,Surface,6,1000018912,18955,
6,,Surface,6,1000018913,18956,
6,,Surface,6,1000018775,18957,
6,,Surface,6,1000018774,18958,
6,,Surface,6,1000018776,18959,
6,,Surface,6,1000018777,18960,
6,,Surface,6,1000018809,18961,
6,,Surface,6,1000018919,18962,
6,,Surface,6,1000018778,18963,
6,,Surface,6,1000018964,18964,
6,,Surface,6,1000018779,18965,
7,,Surface,7,1000018760,18966,
7,,Surface,7,1000018788,18967,
7,,Surface,7,1000018858,18968,
7,,Surface,7,1000018930,18969,
7,,Surface,7,1000018970,18970,
7,,Surface,7,1000018761,18971,
7,,Surface,7,1000018762,18972,
7,,Surface,7,1000018933,18973,
7,,Surface,7,1000018764,18974,
7,,Surface,7,1000018763,18975,
7,,Surface,7,1000018794,18976,
7,,Surface,7,1000018765,18977,
7,,Surface,7,1000018978,18978,
7,,Surface,7,1000018766,18979,
7,,Surface,7,1000018867,18980,
7,,Surface,7,1000018767,18981,
7,,Surface,7,1000018768,18982,
7,,Surface,7,1000018797,18983,
7,,Surface,7,1000018799,18984,
7,,Surface,7,1000018904,18985,
7,,Surface,7,1000018816,18986,
7,,Surface,7,1000018759,18987,
7,,Surface,7,1000018758,18988,
7,,Surface,7,1000018757,18989,
7,,Surface,7,1000018756,18990,
7,,Surface,7,1000018755,18991,
7,,Surface,7,1000018812,18992,
7,,Surface,7,1000018947,18993,
7,,Surface,7,1000018769,18994,
7,,Surface,7,1000018770,18995,
7,,Surface,7,1000018996,18996,
7,,Surface,7,1000018802,18997,
7,,Surface,7,1000018772,18998,
7,,Surface,7,1000018773,18999,
7,,Surface,7,1000018912,19000,
7,,Surface,7,1000018913,19001,
7,,Surface,7,1000019002,19002,
7,,Surface,7,1000019003,19003,
7,,Surface,7,1000019004,19004,
7,,Surface,7,1000018774,19005,
7,,Surface,7,1000018775,19006,
7,,Surface,7,1000019007,19007,
7,,Surface,7,1000018776,19008,
7,,Surface,7,1000018777,19009,
7,,Surface,7,1000018809,19010,
7,,Surface,7,1000018919,19011,
7,,Surface,7,1000018778,19012,
7,,Surface,7,1000018964,19013,
7,,Surface,7,1000018779,19014,
8,,Surface,8,1000018947,19015,
8,,Surface,8,1000018812,19016,
8,,Surface,8,1000018755,19017,
8,,Surface,8,1000018756,19018,
8,,Surface,8,1000018759,19019,
8,,Surface,8,1000018816,19020,
8,,Surface,8,1000018760,19021,
8,,Surface,8,1000018788,19022,
8,,Surface,8,1000018858,19023,
8,,Surface,8,1000018970,19024,
8,,Surface,8,1000018930,19025,
8,,Surface,8,1000018761,19026,
8,,Surface,8,1000018762,19027,
8,,Surface,8,1000018933,19028,
8,,Surface,8,1000018764,19029,
8,,Surface,8,1000018763,19030,
8,,Surface,8,1000018794,19031,
8,,Surface,8,1000018978,19032,
8,,Surface,8,1000018766,19033,
8,,Surface,8,1000018867,19034,
8,,Surface,8,1000018768,19035,
8,,Surface,8,1000018797,19036,
8,,Surface,8,1000018799,19037,
8,,Surface,8,1000018904,19038,
8,,Surface,8,1000018769,19039,
8,,Surface,8,1000018770,19040,
8,,Surface,8,1000018996,19041,
8,,Surface,8,1000018802,19042,
8,,Surface,8,1000018773,19043,
8,,Surface,8,1000018912,19044,
8,,Surface,8,1000019003,19045,
8,,Surface,8,1000018913,19046,
8,,Surface,8,1000019002,19047,
8,,Surface,8,1000019004,19048,
8,,Surface,8,1000019049,19049,
8,,Surface,8,1000018774,19050,
8,,Surface,8,1000018775,19051,
8,,Surface,8,1000019007,19052,
8,,Surface,8,1000018776,19053,
8,,Surface,8,1000018777,19054,
8,,Surface,8,1000018919,19055,
8,,Surface,8,1000018778,19056,
8,,Surface,8,1000018964,19057,
8,,Surface,8,1000018779,19058,
9,,Surface,9,1000018770,19059,
9,,Surface,9,1000018769,19060,
9,,Surface,9,1000018947,19061,
9,,Surface,9,1000018812,19062,
9,,Surface,9,1000018755,19063,
9,,Surface,9,1000019064,19064,
9,,Surface,9,1000018756,19065,
9,,Surface,9,1000018759,19066,
9,,Surface,9,1000018760,19067,
9,,Surface,9,1000018788,19068,
9,,Surface,9,1000018816,19069,
9,,Surface,9,1000018858,19070,
9,,Surface,9,1000018930,19071,
9,,Surface,9,1000018970,19072,
9,,Surface,9,1000018761,19073,
9,,Surface,9,1000018762,19074,
9,,Surface,9,1000018933,19075,
9,,Surface,9,1000018764,19076,
9,,Surface,9,1000018763,19077,
9,,Surface,9,1000018794,19078,
9,,Surface,9,1000018978,19079,
9,,Surface,9,1000018766,19080,
9,,Surface,9,1000018867,19081,
9,,Surface,9,1000018797,19082,
9,,Surface,9,1000018768,19083,
9,,Surface,9,1000018799,19084,
9,,Surface,9,1000018904,19085,
9,,Surface,9,1000018996,19086,
9,,Surface,9,1000019087,19087,
9,,Surface,9,1000018773,19088,
9,,Surface,9,1000018912,19089,
9,,Surface,9,1000018913,19090,
9,,Surface,9,1000019003,19091,
9,,Surface,9,1000019002,19092,
9,,Surface,9,1000019004,19093,
9,,Surface,9,1000018774,19094,
9,,Surface,9,1000019049,19095,
9,,Surface,9,1000019007,19096,
9,,Surface,9,1000018776,19097,
9,,Surface,9,1000018777,19098,
9,,Surface,9,1000018919,19099,
9,,Surface,9,1000018778,19100,
9,,Surface,9,1000018964,19101,
9,,Surface,9,1000018779,19102,
10,,Surface,10,1000018947,19103,
10,,Surface,10,1000018812,19104,
10,,Surface,10,1000018755,19105,
10,,Surface,10,1000019064,19106,
10,,Surface,10,1000018756,19107,
10,,Surface,10,1000019108,19108,
10,,Surface,10,1000019109,19109,
10,,Surface,10,1000018759,19110,
10,,Surface,10,1000018788,19111,
10,,Surface,10,1000018760,19112,
10,,Surface,10,1000018858,19113,
10,,Surface,10,1000019114,19114,
10,,Surface,10,1000018816,19115,
10,,Surface,10,1000018970,19116,
10,,Surface,10,1000018930,19117,
10,,Surface,10,1000018761,19118,
10,,Surface,10,1000018762,19119,
10,,Surface,10,1000018933,19120,
10,,Surface,10,1000018764,19121,
10,,Surface,10,1000018794,19122,
10,,Surface,10,1000018978,19123,
10,,Surface,10,1000018766,19124,
10,,Surface,10,1000018867,19125,
10,,Surface,10,1000018797,19126,
10,,Surface,10,1000018768,19127,
10,,Surface,10,1000018799,19128,
10,,Surface,10,1000018904,19129,
10,,Surface,10,1000018769,19130,
10,,Surface,10,1000018770,19131,
10,,Surface,10,1000018996,19132,
10,,Surface,10,1000019133,19133,
10,,Surface,10,1000019087,19134,
10,,Surface,10,1000018773,19135,
10,,Surface,10,1000018912,19136,
10,,Surface,10,1000019003,19137,
10,,Surface,10,1000019002,19138,
10,,Surface,10,1000018913,19139,
10,,Surface,10,1000019004,19140,
10,,Surface,10,1000018774,19141,
10,,Surface,10,1000019049,19142,
10,,Surface,10,1000019007,19143,
10,,Surface,10,1000018776,19144,
10,,Surface,10,1000018777,19145,
10,,Surface,10,1000018919,19146,
10,,Surface,10,1000018778,19147,
10,,Surface,10,1000018964,19148,
10,,Surface,10,1000018779,19149,
11,,Surface,11,1000019150,19150,
11,,Surface,11,1000018770,19151,
11,,Surface,11,1000019152,19152,
11,,Surface,11,1000018812,19153,
11,,Surface,11,1000018947,19154,
11,,Surface,11,1000018755,19155,
11,,Surface,11,1000019064,19156,
11,,Surface,11,1000018756,19157,
11,,Surface,11,1000019108,19158,
11,,Surface,11,1000019109,19159,
11,,Surface,11,1000018788,19160,
11,,Surface,11,1000018759,19161,
11,,Surface,11,1000018760,19162,
11,,Surface,11,1000018858,19163,
11,,Surface,11,1000019114,19164,
11,,Surface,11,1000018816,19165,
11,,Surface,11,1000018970,19166,
11,,Surface,11,1000018930,19167,
11,,Surface,11,1000018761,19168,
11,,Surface,11,1000018762,19169,
11,,Surface,11,1000018933,19170,
11,,Surface,11,1000018764,19171,
11,,Surface,11,1000018794,19172,
11,,Surface,11,1000018978,19173,
11,,Surface,11,1000018766,19174,
11,,Surface,11,1000018867,19175,
11,,Surface,11,1000018768,19176,
11,,Surface,11,1000018799,19177,
11,,Surface,11,1000018904,19178,
11,,Surface,11,1000018996,19179,
11,,Surface,11,1000019180,19180,
11,,Surface,11,1000019133,19181,
11,,Surface,11,1000019087,19182,
11,,Surface,11,1000018773,19183,
11,,Surface,11,1000019003,19184,
11,,Surface,11,1000019002,19185,
11,,Surface,11,1000018913,19186,
11,,Surface,11,1000019004,19187,
11,,Surface,11,1000018774,19188,
11,,Surface,11,1000019049,19189,
11,,Surface,11,1000019007,19190,
11,,Surface,11,1000019191,19191,
11,,Surface,11,1000018776,19192,
11,,Surface,11,1000018777,19193,
11,,Surface,11,1000018778,19194,
11,,Surface,11,1000018964,19195,
11,,Surface,11,1000018779,19196,
12,,Surface,12,1000019152,19197,
12,,Surface,12,1000018770,19198,
12,,Surface,12,1000018812,19199,
12,,Surface,12,1000018947,19200,
12,,Surface,12,1000018755,19201,
12,,Surface,12,1000019064,19202,
12,,Surface,12,1000018788,19203,
12,,Surface,12,1000019109,19204,
12,,Surface,12,1000018759,19205,
12,,Surface,12,1000019108,19206,
12,,Surface,12,1000018760,19207,
12,,Surface,12,1000018858,19208,
12,,Surface,12,1000019114,19209,
12,,Surface,12,1000018816,19210,
12,,Surface,12,1000018970,19211,
12,,Surface,12,1000018930,19212,
12,,Surface,12,1000018761,19213,
12,,Surface,12,1000018762,19214,
12,,Surface,12,1000018933,19215,
12,,Surface,12,1000019216,19216,
12,,Surface,12,1000018764,19217,
12,,Surface,12,1000018978,19218,
12,,Surface,12,1000018766,19219,
12,,Surface,12,1000018768,19220,
12,,Surface,12,1000018799,19221,
12,,Surface,12,1000018904,19222,
12,,Surface,12,1000019150,19223,
12,,Surface,12,1000019180,19224,
12,,Surface,12,1000018996,19225,
12,,Surface,12,1000019133,19226,
12,,Surface,12,1000019087,19227,
12,,Surface,12,1000018773,19228,
12,,Surface,12,1000019003,19229,
12,,Surface,12,1000019002,19230,
12,,Surface,12,1000018913,19231,
12,,Surface,12,1000019004,19232,
12,,Surface,12,1000018774,19233,
12,,Surface,12,1000019049,19234,
12,,Surface,12,1000019007,19235,
12,,Surface,12,1000019191,19236,
12,,Surface,12,1000018776,19237,
12,,Surface,12,1000018964,19238,
12,,Surface,12,1000018779,19239,
13,,Surface,13,1000019240,19240,
13,,Surface,13,1000018812,19241,
13,,Surface,13,1000018947,19242,
13,,Surface,13,1000019064,19243,
13,,Surface,13,1000018755,19244,
13,,Surface,13,1000019109,19245,
13,,Surface,13,1000019108,19246,
13,,Surface,13,1000018759,19247,
13,,Surface,13,1000018816,19248,
13,,Surface,13,1000018760,19249,
13,,Surface,13,1000019114,19250,
13,,Surface,13,1000018970,19251,
13,,Surface,13,1000018930,19252,
13,,Surface,13,1000018761,19253,
13,,Surface,13,1000018762,19254,
13,,Surface,13,1000018933,19255,
13,,Surface,13,1000019216,19256,
13,,Surface,13,1000018764,19257,
13,,Surface,13,1000018978,19258,
13,,Surface,13,1000018766,19259,
13,,Surface,13,1000018799,19260,
13,,Surface,13,1000018904,19261,
13,,Surface,13,1000018770,19262,
13,,Surface,13,1000019152,19263,
13,,Surface,13,1000019150,19264,
13,,Surface,13,1000018996,19265,
13,,Surface,13,1000019180,19266,
13,,Surface,13,1000019133,19267,
13,,Surface,13,1000019087,19268,
13,,Surface,13,1000018773,19269,
13,,Surface,13,1000019003,19270,
13,,Surface,13,1000019271,19271,
13,,Surface,13,1000019004,19272,
13,,Surface,13,1000018774,19273,
13,,Surface,13,1000019049,19274,
13,,Surface,13,1000019007,19275,
13,,Surface,13,1000019191,19276,
13,,Surface,13,1000018776,19277,
13,,Surface,13,1000018779,19278,
14,,Surface,14,1000018812,19279,
14,,Surface,14,1000018947,19280,
14,,Surface,14,1000018755,19281,
14,,Surface,14,1000019064,19282,
14,,Surface,14,1000019109,19283,
14,,Surface,14,1000019284,19284,
14,,Surface,14,1000019108,19285,
14,,Surface,14,1000018759,19286,
14,,Surface,14,1000018816,19287,
14,,Surface,14,1000018760,19288,
14,,Surface,14,1000019114,19289,
14,,Surface,14,1000018930,19290,
14,,Surface,14,1000018970,19291,
14,,Surface,14,1000018761,19292,
14,,Surface,14,1000018762,19293,
14,,Surface,14,1000019216,19294,
14,,Surface,14,1000018764,19295,
14,,Surface,14,1000018978,19296,
14,,Surface,14,1000019297,19297,
14,,Surface,14,1000018766,19298,
14,,Surface,14,1000018799,19299,
14,,Surface,14,1000018904,19300,
14,,Surface,14,1000019240,19301,
14,,Surface,14,1000019152,19302,
14,,Surface,14,1000018770,19303,
14,,Surface,14,1000019150,19304,
14,,Surface,14,1000019180,19305,
14,,Surface,14,1000019133,19306,
14,,Surface,14,1000019087,19307,
14,,Surface,14,1000018773,19308,
14,,Surface,14,1000019271,19309,
14,,Surface,14,1000019310,19310,
14,,Surface,14,1000018774,19311,
14,,Surface,14,1000019049,19312,
14,,Surface,14,1000019007,19313,
14,,Surface,14,1000019191,19314,
14,,Surface,14,1000018776,19315,
14,,Surface,14,1000018779,19316,
15,,Surface,15,1000019064,19317,
15,,Surface,15,1000018947,19318,
15,,Surface,15,1000018755,19319,
15,,Surface,15,1000019284,19320,
15,,Surface,15,1000018759,19321,
15,,Surface,15,1000019109,19322,
15,,Surface,15,1000019108,19323,
15,,Surface,15,1000019324,19324,
15,,Surface,15,1000019114,19325,
15,,Surface,15,1000018970,19326,
15,,Surface,15,1000018761,19327,
15,,Surface,15,1000018762,19328,
15,,Surface,15,1000019216,19329,
15,,Surface,15,1000018764,19330,
15,,Surface,15,1000018978,19331,
15,,Surface,15,1000019297,19332,
15,,Surface,15,1000018766,19333,
15,,Surface,15,1000018799,19334,
15,,Surface,15,1000018904,19335,
15,,Surface,15,1000019240,19336,
15,,Surface,15,1000019152,19337,
15,,Surface,15,1000018770,19338,
15,,Surface,15,1000019150,19339,
15,,Surface,15,1000019340,19340,
15,,Surface,15,1000019180,19341,
15,,Surface,15,1000019133,19342,
15,,Surface,15,1000019087,19343,
15,,Surface,15,1000018773,19344,
15,,Surface,15,1000019271,19345,
15,,Surface,15,1000019310,19346,
15,,Surface,15,1000018774,19347,
15,,Surface,15,1000019049,19348,
15,,Surface,15,1000019007,19349,
15,,Surface,15,1000019350,19350,
15,,Surface,15,1000019191,19351,
15,,Surface,15,1000018776,19352,
15,,Surface,15,1000019353,19353,
15,,Surface,15,1000019354,19354,
15,,Surface,15,1000018779,19355,
16,,Surface,16,1000019284,19356,
16,,Surface,16,1000018759,19357,
16,,Surface,16,1000019109,19358,
16,,Surface,16,1000019108,19359,
16,,Surface,16,1000019324,19360,
16,,Surface,16,1000019361,19361,
16,,Surface,16,1000019114,19362,
16,,Surface,16,1000018970,19363,
16,,Surface,16,1000018761,19364,
16,,Surface,16,1000018762,19365,
16,,Surface,16,1000018764,19366,
16,,Surface,16,1000019216,19367,
16,,Surface,16,1000018978,19368,
16,,Surface,16,1000019297,19369,
16,,Surface,16,1000018766,19370,
16,,Surface,16,1000018799,19371,
16,,Surface,16,1000018947,19372,
16,,Surface,16,1000019064,19373,
16,,Surface,16,1000019240,19374,
16,,Surface,16,1000019152,19375,
16,,Surface,16,1000018770,19376,
16,,Surface,16,1000019150,19377,
16,,Surface,16,1000019340,19378,
16,,Surface,16,1000019180,19379,
16,,Surface,16,1000019133,19380,
16,,Surface,16,1000019087,19381,
16,,Surface,16,1000018773,19382,
16,,Surface,16,1000019271,19383,
16,,Surface,16,1000019310,19384,
16,,Surface,16,1000018774,19385,
16,,Surface,16,1000019049,19386,
16,,Surface,16,1000019350,19387,
16,,Surface,16,1000018776,19388,
16,,Surface,16,1000019191,19389,
16,,Surface,16,1000019353,19390,
16,,Surface,16,1000019354,19391,
16,,Surface,16,1000018779,19392,
17,,Surface,17,1000019064,19393,
17,,Surface,17,1000018947,19394,
17,,Surface,17,1000019395,19395,
17,,Surface,17,1000019396,19396,
17,,Surface,17,1000019284,19397,
17,,Surface,17,1000019324,19398,
17,,Surface,17,1000019108,19399,
17,,Surface,17,1000019361,19400,
17,,Surface,17,1000018759,19401,
17,,Surface,17,1000019114,19402,
17,,Surface,17,1000018970,19403,
17,,Surface,17,1000018761,19404,
17,,Surface,17,1000019405,19405,
17,,Surface,17,1000018762,19406,
17,,Surface,17,1000019216,19407,
17,,Surface,17,1000018764,19408,
17,,Surface,17,1000019297,19409,
17,,Surface,17,1000018766,19410,
17,,Surface,17,1000018799,19411,
17,,Surface,17,1000019412,19412,
17,,Surface,17,1000019152,19413,
17,,Surface,17,1000019240,19414,
17,,Surface,17,1000018770,19415,
17,,Surface,17,1000019150,19416,
17,,Surface,17,1000019340,19417,
17,,Surface,17,1000019180,19418,
17,,Surface,17,1000019133,19419,
17,,Surface,17,1000019087,19420,
17,,Surface,17,1000018773,19421,
17,,Surface,17,1000019271,19422,
17,,Surface,17,1000019310,19423,
17,,Surface,17,1000018774,19424,
17,,Surface,17,1000019049,19425,
17,,Surface,17,1000019350,19426,
17,,Surface,17,1000019191,19427,
17,,Surface,17,1000018776,19428,
17,,Surface,17,1000019353,19429,
17,,Surface,17,1000019354,19430,
17,,Surface,17,1000018779,19431,
18,,Surface,18,1000019064,19432,
18,,Surface,18,1000019395,19433,
18,,Surface,18,1000019396,19434,
18,,Surface,18,1000019284,19435,
18,,Surface,18,1000019436,19436,
18,,Surface,18,1000019324,19437,
18,,Surface,18,1000019108,19438,
18,,Surface,18,1000019361,19439,
18,,Surface,18,1000018759,19440,
18,,Surface,18,1000018970,19441,
18,,Surface,18,1000019114,19442,
18,,Surface,18,1000019405,19443,
18,,Surface,18,1000018762,19444,
18,,Surface,18,1000019216,19445,
18,,Surface,18,1000018764,19446,
18,,Surface,18,1000019297,19447,
18,,Surface,18,1000018766,19448,
18,,Surface,18,1000018799,19449,
18,,Surface,18,1000019450,19450,
18,,Surface,18,1000019412,19451,
18,,Surface,18,1000019152,19452,
18,,Surface,18,1000019240,19453,
18,,Surface,18,1000018770,19454,
18,,Surface,18,1000019150,19455,
18,,Surface,18,1000019340,19456,
18,,Surface,18,1000019180,19457,
18,,Surface,18,1000019133,19458,
18,,Surface,18,1000019087,19459,
18,,Surface,18,1000018773,19460,
18,,Surface,18,1000019271,19461,
18,,Surface,18,1000019310,19462,
18,,Surface,18,1000018774,19463,
18,,Surface,18,1000019049,19464,
18,,Surface,18,1000019465,19465,
18,,Surface,18,1000019350,19466,
18,,Surface,18,1000019191,19467,
18,,Surface,18,1000018776,19468,
18,,Surface,18,1000019353,19469,
18,,Surface,18,1000019354,19470,
19,,Surface,19,1000019064,19471,
19,,Surface,19,1000019472,19472,
19,,Surface,19,1000019395,19473,
19,,Surface,19,1000019396,19474,
19,,Surface,19,1000019284,19475,
19,,Surface,19,1000019436,19476,
19,,Surface,19,1000019477,19477,
19,,Surface,19,1000019324,19478,
19,,Surface,19,1000019361,19479,
19,,Surface,19,1000018759,19480,
19,,Surface,19,1000019114,19481,
19,,Surface,19,1000019405,19482,
19,,Surface,19,1000018762,19483,
19,,Surface,19,1000019216,19484,
19,,Surface,19,1000018764,19485,
19,,Surface,19,1000019486,19486,
19,,Surface,19,1000018766,19487,
19,,Surface,19,1000019297,19488,
19,,Surface,19,1000018799,19489,
19,,Surface,19,1000019450,19490,
19,,Surface,19,1000019491,19491,
19,,Surface,19,1000019412,19492,
19,,Surface,19,1000019152,19493,
19,,Surface,19,1000018770,19494,
19,,Surface,19,1000019150,19495,
19,,Surface,19,1000019340,19496,
19,,Surface,19,1000019180,19497,
19,,Surface,19,1000019133,19498,
19,,Surface,19,1000019087,19499,
19,,Surface,19,1000018773,19500,
19,,Surface,19,1000019310,19501,
19,,Surface,19,1000018774,19502,
19,,Surface,19,1000019049,19503,
19,,Surface,19,1000019465,19504,
19,,Surface,19,1000019350,19505,
19,,Surface,19,1000018776,19506,
19,,Surface,19,1000019353,19507,
19,,Surface,19,1000019354,19508,
20,,Surface,20,1000019491,19509,
20,,Surface,20,1000019412,19510,
20,,Surface,20,1000019064,19511,
20,,Surface,20,1000019472,19512,
20,,Surface,20,1000019395,19513,
20,,Surface,20,1000019436,19514,
20,,Surface,20,1000019396,19515,
20,,Surface,20,1000019516,19516,
20,,Surface,20,1000019477,19517,
20,,Surface,20,1000019324,19518,
20,,Surface,20,1000019361,19519,
20,,Surface,20,1000019114,19520,
20,,Surface,20,1000019405,19521,
20,,Surface,20,1000019522,19522,
20,,Surface,20,1000018762,19523,
20,,Surface,20,1000019216,19524,
20,,Surface,20,1000018764,19525,
20,,Surface,20,1000019486,19526,
