
Intensity Max Ch=4 Img=1
 ==================== 
Intensity Max,Unit,Category,Channel,Image,Time,TrackID,ID,
255,,Surface,4,Image 1,3,1000018766,18827,
191,,Surface,4,Image 1,3,1000018767,18828,
255,,Surface,4,Image 1,3,1000018797,18829,
255,,Surface,4,Image 1,3,1000018768,18830,
255,,Surface,4,Image 1,3,1000018799,18831,
219,,Surface,4,Image 1,3,1000018754,18832,
255,,Surface,4,Image 1,3,1000018769,18833,
255,,Surface,4,Image 1,3,1000018770,18834,
255,,Surface,4,Image 1,3,1000018771,18835,
165,,Surface,4,Image 1,3,1000018802,18836,
255,,Surface,4,Image 1,3,1000018772,18837,
255,,Surface,4,Image 1,3,1000018773,18838,
255,,Surface,4,Image 1,3,1000018774,18839,
203,,Surface,4,Image 1,3,1000018775,18840,
249,,Surface,4,Image 1,3,1000018776,18841,
255,,Surface,4,Image 1,3,1000018777,18842,
117,,Surface,4,Image 1,3,1000018809,18843,
145,,Surface,4,Image 1,3,1000018778,18844,
255,,Surface,4,Image 1,3,1000018779,18845,
255,,Surface,4,Image 1,4,1000018770,18846,
255,,Surface,4,Image 1,4,1000018769,18847,
53,,Surface,4,Image 1,4,1000018754,18848,
207,,Surface,4,Image 1,4,1000018812,18849,
255,,Surface,4,Image 1,4,1000018755,18850,
219,,Surface,4,Image 1,4,1000018756,18851,
255,,Surface,4,Image 1,4,1000018757,18852,
255,,Surface,4,Image 1,4,1000018758,18853,
255,,Surface,4,Image 1,4,1000018759,18854,
222,,Surface,4,Image 1,4,1000018816,18855,
255,,Surface,4,Image 1,4,1000018760,18856,
152,,Surface,4,Image 1,4,1000018788,18857,
115,,Surface,4,Image 1,4,1000018858,18858,
255,,Surface,4,Image 1,4,1000018761,18859,
255,,Surface,4,Image 1,4,1000018762,18860,
255,,Surface,4,Image 1,4,1000018764,18861,
255,,Surface,4,Image 1,4,1000018763,18862,
252,,Surface,4,Image 1,4,1000018765,18863,
170,,Surface,4,Image 1,4,1000018794,18864,
255,,Surface,4,Image 1,4,1000018766,18865,
185,,Surface,4,Image 1,4,1000018767,18866,
60,,Surface,4,Image 1,4,1000018867,18867,
255,,Surface,4,Image 1,4,1000018797,18868,
255,,Surface,4,Image 1,4,1000018768,18869,
255,,Surface,4,Image 1,4,1000018799,18870,
255,,Surface,4,Image 1,4,1000018771,18871,
127,,Surface,4,Image 1,4,1000018802,18872,
255,,Surface,4,Image 1,4,1000018772,18873,
255,,Surface,4,Image 1,4,1000018773,18874,
235,,Surface,4,Image 1,4,1000018774,18875,
224,,Surface,4,Image 1,4,1000018775,18876,
240,,Surface,4,Image 1,4,1000018776,18877,
255,,Surface,4,Image 1,4,1000018777,18878,
116,,Surface,4,Image 1,4,1000018809,18879,
135,,Surface,4,Image 1,4,1000018778,18880,
255,,Surface,4,Image 1,4,1000018779,18881,
255,,Surface,4,Image 1,5,1000018755,18882,
255,,Surface,4,Image 1,5,1000018812,18883,
217,,Surface,4,Image 1,5,1000018756,18884,
255,,Surface,4,Image 1,5,1000018757,18885,
213,,Surface,4,Image 1,5,1000018816,18886,
255,,Surface,4,Image 1,5,1000018759,18887,
255,,Surface,4,Image 1,5,1000018758,18888,
255,,Surface,4,Image 1,5,1000018760,18889,
255,,Surface,4,Image 1,5,1000018788,18890,
247,,Surface,4,Image 1,5,1000018858,18891,
255,,Surface,4,Image 1,5,1000018761,18892,
255,,Surface,4,Image 1,5,1000018762,18893,
255,,Surface,4,Image 1,5,1000018764,18894,
243,,Surface,4,Image 1,5,1000018763,18895,
255,,Surface,4,Image 1,5,1000018765,18896,
255,,Surface,4,Image 1,5,1000018794,18897,
255,,Surface,4,Image 1,5,1000018766,18898,
189,,Surface,4,Image 1,5,1000018867,18899,
184,,Surface,4,Image 1,5,1000018767,18900,
255,,Surface,4,Image 1,5,1000018797,18901,
255,,Surface,4,Image 1,5,1000018768,18902,
255,,Surface,4,Image 1,5,1000018799,18903,
255,,Surface,4,Image 1,5,1000018904,18904,
45,,Surface,4,Image 1,5,1000018754,18905,
255,,Surface,4,Image 1,5,1000018769,18906,
255,,Surface,4,Image 1,5,1000018770,18907,
255,,Surface,4,Image 1,5,1000018771,18908,
141,,Surface,4,Image 1,5,1000018802,18909,
146,,Surface,4,Image 1,5,1000018772,18910,
255,,Surface,4,Image 1,5,1000018773,18911,
67,,Surface,4,Image 1,5,1000018912,18912,
156,,Surface,4,Image 1,5,1000018913,18913,
255,,Surface,4,Image 1,5,1000018774,18914,
255,,Surface,4,Image 1,5,1000018775,18915,
255,,Surface,4,Image 1,5,1000018776,18916,
255,,Surface,4,Image 1,5,1000018777,18917,
255,,Surface,4,Image 1,5,1000018809,18918,
255,,Surface,4,Image 1,5,1000018919,18919,
190,,Surface,4,Image 1,5,1000018778,18920,
255,,Surface,4,Image 1,5,1000018779,18921,
192,,Surface,4,Image 1,6,1000018756,18922,
255,,Surface,4,Image 1,6,1000018757,18923,
255,,Surface,4,Image 1,6,1000018758,18924,
184,,Surface,4,Image 1,6,1000018816,18925,
255,,Surface,4,Image 1,6,1000018759,18926,
255,,Surface,4,Image 1,6,1000018760,18927,
159,,Surface,4,Image 1,6,1000018788,18928,
198,,Surface,4,Image 1,6,1000018858,18929,
255,,Surface,4,Image 1,6,1000018930,18930,
255,,Surface,4,Image 1,6,1000018761,18931,
255,,Surface,4,Image 1,6,1000018762,18932,
255,,Surface,4,Image 1,6,1000018933,18933,
255,,Surface,4,Image 1,6,1000018764,18934,
255,,Surface,4,Image 1,6,1000018763,18935,
249,,Surface,4,Image 1,6,1000018794,18936,
255,,Surface,4,Image 1,6,1000018765,18937,
255,,Surface,4,Image 1,6,1000018766,18938,
132,,Surface,4,Image 1,6,1000018867,18939,
122,,Surface,4,Image 1,6,1000018767,18940,
255,,Surface,4,Image 1,6,1000018797,18941,
255,,Surface,4,Image 1,6,1000018768,18942,
255,,Surface,4,Image 1,6,1000018799,18943,
255,,Surface,4,Image 1,6,1000018904,18944,
145,,Surface,4,Image 1,6,1000018755,18945,
255,,Surface,4,Image 1,6,1000018812,18946,
255,,Surface,4,Image 1,6,1000018947,18947,
233,,Surface,4,Image 1,6,1000018754,18948,
255,,Surface,4,Image 1,6,1000018769,18949,
255,,Surface,4,Image 1,6,1000018770,18950,
255,,Surface,4,Image 1,6,1000018771,18951,
87,,Surface,4,Image 1,6,1000018802,18952,
255,,Surface,4,Image 1,6,1000018772,18953,
255,,Surface,4,Image 1,6,1000018773,18954,
81,,Surface,4,Image 1,6,1000018912,18955,
67,,Surface,4,Image 1,6,1000018913,18956,
56,,Surface,4,Image 1,6,1000018775,18957,
255,,Surface,4,Image 1,6,1000018774,18958,
255,,Surface,4,Image 1,6,1000018776,18959,
255,,Surface,4,Image 1,6,1000018777,18960,
77,,Surface,4,Image 1,6,1000018809,18961,
255,,Surface,4,Image 1,6,1000018919,18962,
52,,Surface,4,Image 1,6,1000018778,18963,
127,,Surface,4,Image 1,6,1000018964,18964,
255,,Surface,4,Image 1,6,1000018779,18965,
255,,Surface,4,Image 1,7,1000018760,18966,
181,,Surface,4,Image 1,7,1000018788,18967,
251,,Surface,4,Image 1,7,1000018858,18968,
255,,Surface,4,Image 1,7,1000018930,18969,
255,,Surface,4,Image 1,7,1000018970,18970,
255,,Surface,4,Image 1,7,1000018761,18971,
255,,Surface,4,Image 1,7,1000018762,18972,
255,,Surface,4,Image 1,7,1000018933,18973,
255,,Surface,4,Image 1,7,1000018764,18974,
255,,Surface,4,Image 1,7,1000018763,18975,
255,,Surface,4,Image 1,7,1000018794,18976,
255,,Surface,4,Image 1,7,1000018765,18977,
255,,Surface,4,Image 1,7,1000018978,18978,
255,,Surface,4,Image 1,7,1000018766,18979,
179,,Surface,4,Image 1,7,1000018867,18980,
255,,Surface,4,Image 1,7,1000018767,18981,
255,,Surface,4,Image 1,7,1000018768,18982,
255,,Surface,4,Image 1,7,1000018797,18983,
255,,Surface,4,Image 1,7,1000018799,18984,
255,,Surface,4,Image 1,7,1000018904,18985,
204,,Surface,4,Image 1,7,1000018816,18986,
255,,Surface,4,Image 1,7,1000018759,18987,
255,,Surface,4,Image 1,7,1000018758,18988,
255,,Surface,4,Image 1,7,1000018757,18989,
127,,Surface,4,Image 1,7,1000018756,18990,
255,,Surface,4,Image 1,7,1000018755,18991,
255,,Surface,4,Image 1,7,1000018812,18992,
255,,Surface,4,Image 1,7,1000018947,18993,
255,,Surface,4,Image 1,7,1000018769,18994,
255,,Surface,4,Image 1,7,1000018770,18995,
67,,Surface,4,Image 1,7,1000018996,18996,
115,,Surface,4,Image 1,7,1000018802,18997,
221,,Surface,4,Image 1,7,1000018772,18998,
255,,Surface,4,Image 1,7,1000018773,18999,
77,,Surface,4,Image 1,7,1000018912,19000,
186,,Surface,4,Image 1,7,1000018913,19001,
194,,Surface,4,Image 1,7,1000019002,19002,
138,,Surface,4,Image 1,7,1000019003,19003,
152,,Surface,4,Image 1,7,1000019004,19004,
215,,Surface,4,Image 1,7,1000018774,19005,
85,,Surface,4,Image 1,7,1000018775,19006,
250,,Surface,4,Image 1,7,1000019007,19007,
255,,Surface,4,Image 1,7,1000018776,19008,
255,,Surface,4,Image 1,7,1000018777,19009,
181,,Surface,4,Image 1,7,1000018809,19010,
255,,Surface,4,Image 1,7,1000018919,19011,
173,,Surface,4,Image 1,7,1000018778,19012,
38,,Surface,4,Image 1,7,1000018964,19013,
255,,Surface,4,Image 1,7,1000018779,19014,
255,,Surface,4,Image 1,8,1000018947,19015,
161,,Surface,4,Image 1,8,1000018812,19016,
255,,Surface,4,Image 1,8,1000018755,19017,
0,,Surface,4,Image 1,8,1000018756,19018,
255,,Surface,4,Image 1,8,1000018759,19019,
248,,Surface,4,Image 1,8,1000018816,19020,
255,,Surface,4,Image 1,8,1000018760,19021,
200,,Surface,4,Image 1,8,1000018788,19022,
86,,Surface,4,Image 1,8,1000018858,19023,
255,,Surface,4,Image 1,8,1000018970,19024,
255,,Surface,4,Image 1,8,1000018930,19025,
255,,Surface,4,Image 1,8,1000018761,19026,
255,,Surface,4,Image 1,8,1000018762,19027,
255,,Surface,4,Image 1,8,1000018933,19028,
255,,Surface,4,Image 1,8,1000018764,19029,
255,,Surface,4,Image 1,8,1000018763,19030,
222,,Surface,4,Image 1,8,1000018794,19031,
255,,Surface,4,Image 1,8,1000018978,19032,
255,,Surface,4,Image 1,8,1000018766,19033,
80,,Surface,4,Image 1,8,1000018867,19034,
255,,Surface,4,Image 1,8,1000018768,19035,
255,,Surface,4,Image 1,8,1000018797,19036,
255,,Surface,4,Image 1,8,1000018799,19037,
255,,Surface,4,Image 1,8,1000018904,19038,
255,,Surface,4,Image 1,8,1000018769,19039,
255,,Surface,4,Image 1,8,1000018770,19040,
53,,Surface,4,Image 1,8,1000018996,19041,
45,,Surface,4,Image 1,8,1000018802,19042,
255,,Surface,4,Image 1,8,1000018773,19043,
57,,Surface,4,Image 1,8,1000018912,19044,
114,,Surface,4,Image 1,8,1000019003,19045,
75,,Surface,4,Image 1,8,1000018913,19046,
209,,Surface,4,Image 1,8,1000019002,19047,
99,,Surface,4,Image 1,8,1000019004,19048,
140,,Surface,4,Image 1,8,1000019049,19049,
255,,Surface,4,Image 1,8,1000018774,19050,
198,,Surface,4,Image 1,8,1000018775,19051,
227,,Surface,4,Image 1,8,1000019007,19052,
255,,Surface,4,Image 1,8,1000018776,19053,
255,,Surface,4,Image 1,8,1000018777,19054,
255,,Surface,4,Image 1,8,1000018919,19055,
111,,Surface,4,Image 1,8,1000018778,19056,
59,,Surface,4,Image 1,8,1000018964,19057,
255,,Surface,4,Image 1,8,1000018779,19058,
255,,Surface,4,Image 1,9,1000018770,19059,
255,,Surface,4,Image 1,9,1000018769,19060,
255,,Surface,4,Image 1,9,1000018947,19061,
154,,Surface,4,Image 1,9,1000018812,19062,
255,,Surface,4,Image 1,9,1000018755,19063,
231,,Surface,4,Image 1,9,1000019064,19064,
158,,Surface,4,Image 1,9,1000018756,19065,
255,,Surface,4,Image 1,9,1000018759,19066,
255,,Surface,4,Image 1,9,1000018760,19067,
140,,Surface,4,Image 1,9,1000018788,19068,
255,,Surface,4,Image 1,9,1000018816,19069,
163,,Surface,4,Image 1,9,1000018858,19070,
255,,Surface,4,Image 1,9,1000018930,19071,
255,,Surface,4,Image 1,9,1000018970,19072,
255,,Surface,4,Image 1,9,1000018761,19073,
255,,Surface,4,Image 1,9,1000018762,19074,
255,,Surface,4,Image 1,9,1000018933,19075,
255,,Surface,4,Image 1,9,1000018764,19076,
255,,Surface,4,Image 1,9,1000018763,19077,
25,,Surface,4,Image 1,9,1000018794,19078,
255,,Surface,4,Image 1,9,1000018978,19079,
255,,Surface,4,Image 1,9,1000018766,19080,
126,,Surface,4,Image 1,9,1000018867,19081,
255,,Surface,4,Image 1,9,1000018797,19082,
255,,Surface,4,Image 1,9,1000018768,19083,
255,,Surface,4,Image 1,9,1000018799,19084,
255,,Surface,4,Image 1,9,1000018904,19085,
34,,Surface,4,Image 1,9,1000018996,19086,
211,,Surface,4,Image 1,9,1000019087,19087,
255,,Surface,4,Image 1,9,1000018773,19088,
61,,Surface,4,Image 1,9,1000018912,19089,
255,,Surface,4,Image 1,9,1000018913,19090,
182,,Surface,4,Image 1,9,1000019003,19091,
255,,Surface,4,Image 1,9,1000019002,19092,
135,,Surface,4,Image 1,9,1000019004,19093,
255,,Surface,4,Image 1,9,1000018774,19094,
255,,Surface,4,Image 1,9,1000019049,19095,
255,,Surface,4,Image 1,9,1000019007,19096,
217,,Surface,4,Image 1,9,1000018776,19097,
255,,Surface,4,Image 1,9,1000018777,19098,
168,,Surface,4,Image 1,9,1000018919,19099,
161,,Surface,4,Image 1,9,1000018778,19100,
172,,Surface,4,Image 1,9,1000018964,19101,
255,,Surface,4,Image 1,9,1000018779,19102,
255,,Surface,4,Image 1,10,1000018947,19103,
155,,Surface,4,Image 1,10,1000018812,19104,
255,,Surface,4,Image 1,10,1000018755,19105,
216,,Surface,4,Image 1,10,1000019064,19106,
229,,Surface,4,Image 1,10,1000018756,19107,
255,,Surface,4,Image 1,10,1000019108,19108,
255,,Surface,4,Image 1,10,1000019109,19109,
255,,Surface,4,Image 1,10,1000018759,19110,
138,,Surface,4,Image 1,10,1000018788,19111,
255,,Surface,4,Image 1,10,1000018760,19112,
255,,Surface,4,Image 1,10,1000018858,19113,
106,,Surface,4,Image 1,10,1000019114,19114,
255,,Surface,4,Image 1,10,1000018816,19115,
255,,Surface,4,Image 1,10,1000018970,19116,
255,,Surface,4,Image 1,10,1000018930,19117,
255,,Surface,4,Image 1,10,1000018761,19118,
255,,Surface,4,Image 1,10,1000018762,19119,
255,,Surface,4,Image 1,10,1000018933,19120,
255,,Surface,4,Image 1,10,1000018764,19121,
211,,Surface,4,Image 1,10,1000018794,19122,
255,,Surface,4,Image 1,10,1000018978,19123,
255,,Surface,4,Image 1,10,1000018766,19124,
62,,Surface,4,Image 1,10,1000018867,19125,
120,,Surface,4,Image 1,10,1000018797,19126,
255,,Surface,4,Image 1,10,1000018768,19127,
255,,Surface,4,Image 1,10,1000018799,19128,
255,,Surface,4,Image 1,10,1000018904,19129,
255,,Surface,4,Image 1,10,1000018769,19130,
255,,Surface,4,Image 1,10,1000018770,19131,
46,,Surface,4,Image 1,10,1000018996,19132,
72,,Surface,4,Image 1,10,1000019133,19133,
162,,Surface,4,Image 1,10,1000019087,19134,
255,,Surface,4,Image 1,10,1000018773,19135,
102,,Surface,4,Image 1,10,1000018912,19136,
141,,Surface,4,Image 1,10,1000019003,19137,
255,,Surface,4,Image 1,10,1000019002,19138,
202,,Surface,4,Image 1,10,1000018913,19139,
153,,Surface,4,Image 1,10,1000019004,19140,
255,,Surface,4,Image 1,10,1000018774,19141,
251,,Surface,4,Image 1,10,1000019049,19142,
255,,Surface,4,Image 1,10,1000019007,19143,
255,,Surface,4,Image 1,10,1000018776,19144,
255,,Surface,4,Image 1,10,1000018777,19145,
255,,Surface,4,Image 1,10,1000018919,19146,
127,,Surface,4,Image 1,10,1000018778,19147,
53,,Surface,4,Image 1,10,1000018964,19148,
255,,Surface,4,Image 1,10,1000018779,19149,
255,,Surface,4,Image 1,11,1000019150,19150,
255,,Surface,4,Image 1,11,1000018770,19151,
255,,Surface,4,Image 1,11,1000019152,19152,
143,,Surface,4,Image 1,11,1000018812,19153,
255,,Surface,4,Image 1,11,1000018947,19154,
255,,Surface,4,Image 1,11,1000018755,19155,
255,,Surface,4,Image 1,11,1000019064,19156,
160,,Surface,4,Image 1,11,1000018756,19157,
255,,Surface,4,Image 1,11,1000019108,19158,
255,,Surface,4,Image 1,11,1000019109,19159,
214,,Surface,4,Image 1,11,1000018788,19160,
255,,Surface,4,Image 1,11,1000018759,19161,
255,,Surface,4,Image 1,11,1000018760,19162,
137,,Surface,4,Image 1,11,1000018858,19163,
160,,Surface,4,Image 1,11,1000019114,19164,
255,,Surface,4,Image 1,11,1000018816,19165,
255,,Surface,4,Image 1,11,1000018970,19166,
255,,Surface,4,Image 1,11,1000018930,19167,
255,,Surface,4,Image 1,11,1000018761,19168,
255,,Surface,4,Image 1,11,1000018762,19169,
255,,Surface,4,Image 1,11,1000018933,19170,
255,,Surface,4,Image 1,11,1000018764,19171,
255,,Surface,4,Image 1,11,1000018794,19172,
255,,Surface,4,Image 1,11,1000018978,19173,
255,,Surface,4,Image 1,11,1000018766,19174,
105,,Surface,4,Image 1,11,1000018867,19175,
255,,Surface,4,Image 1,11,1000018768,19176,
255,,Surface,4,Image 1,11,1000018799,19177,
255,,Surface,4,Image 1,11,1000018904,19178,
111,,Surface,4,Image 1,11,1000018996,19179,
219,,Surface,4,Image 1,11,1000019180,19180,
111,,Surface,4,Image 1,11,1000019133,19181,
255,,Surface,4,Image 1,11,1000019087,19182,
255,,Surface,4,Image 1,11,1000018773,19183,
56,,Surface,4,Image 1,11,1000019003,19184,
255,,Surface,4,Image 1,11,1000019002,19185,
178,,Surface,4,Image 1,11,1000018913,19186,
123,,Surface,4,Image 1,11,1000019004,19187,
255,,Surface,4,Image 1,11,1000018774,19188,
255,,Surface,4,Image 1,11,1000019049,19189,
247,,Surface,4,Image 1,11,1000019007,19190,
121,,Surface,4,Image 1,11,1000019191,19191,
255,,Surface,4,Image 1,11,1000018776,19192,
255,,Surface,4,Image 1,11,1000018777,19193,
110,,Surface,4,Image 1,11,1000018778,19194,
11,,Surface,4,Image 1,11,1000018964,19195,
255,,Surface,4,Image 1,11,1000018779,19196,
255,,Surface,4,Image 1,12,1000019152,19197,
255,,Surface,4,Image 1,12,1000018770,19198,
135,,Surface,4,Image 1,12,1000018812,19199,
255,,Surface,4,Image 1,12,1000018947,19200,
255,,Surface,4,Image 1,12,1000018755,19201,
255,,Surface,4,Image 1,12,1000019064,19202,
255,,Surface,4,Image 1,12,1000018788,19203,
255,,Surface,4,Image 1,12,1000019109,19204,
255,,Surface,4,Image 1,12,1000018759,19205,
255,,Surface,4,Image 1,12,1000019108,19206,
255,,Surface,4,Image 1,12,1000018760,19207,
131,,Surface,4,Image 1,12,1000018858,19208,
255,,Surface,4,Image 1,12,1000019114,19209,
253,,Surface,4,Image 1,12,1000018816,19210,
255,,Surface,4,Image 1,12,1000018970,19211,
253,,Surface,4,Image 1,12,1000018930,19212,
255,,Surface,4,Image 1,12,1000018761,19213,
255,,Surface,4,Image 1,12,1000018762,19214,
255,,Surface,4,Image 1,12,1000018933,19215,
255,,Surface,4,Image 1,12,1000019216,19216,
255,,Surface,4,Image 1,12,1000018764,19217,
255,,Surface,4,Image 1,12,1000018978,19218,
255,,Surface,4,Image 1,12,1000018766,19219,
255,,Surface,4,Image 1,12,1000018768,19220,
255,,Surface,4,Image 1,12,1000018799,19221,
255,,Surface,4,Image 1,12,1000018904,19222,
255,,Surface,4,Image 1,12,1000019150,19223,
255,,Surface,4,Image 1,12,1000019180,19224,
85,,Surface,4,Image 1,12,1000018996,19225,
109,,Surface,4,Image 1,12,1000019133,19226,
255,,Surface,4,Image 1,12,1000019087,19227,
255,,Surface,4,Image 1,12,1000018773,19228,
157,,Surface,4,Image 1,12,1000019003,19229,
190,,Surface,4,Image 1,12,1000019002,19230,
190,,Surface,4,Image 1,12,1000018913,19231,
144,,Surface,4,Image 1,12,1000019004,19232,
255,,Surface,4,Image 1,12,1000018774,19233,
255,,Surface,4,Image 1,12,1000019049,19234,
255,,Surface,4,Image 1,12,1000019007,19235,
56,,Surface,4,Image 1,12,1000019191,19236,
255,,Surface,4,Image 1,12,1000018776,19237,
79,,Surface,4,Image 1,12,1000018964,19238,
255,,Surface,4,Image 1,12,1000018779,19239,
255,,Surface,4,Image 1,13,1000019240,19240,
214,,Surface,4,Image 1,13,1000018812,19241,
255,,Surface,4,Image 1,13,1000018947,19242,
217,,Surface,4,Image 1,13,1000019064,19243,
255,,Surface,4,Image 1,13,1000018755,19244,
255,,Surface,4,Image 1,13,1000019109,19245,
255,,Surface,4,Image 1,13,1000019108,19246,
255,,Surface,4,Image 1,13,1000018759,19247,
255,,Surface,4,Image 1,13,1000018816,19248,
255,,Surface,4,Image 1,13,1000018760,19249,
144,,Surface,4,Image 1,13,1000019114,19250,
255,,Surface,4,Image 1,13,1000018970,19251,
255,,Surface,4,Image 1,13,1000018930,19252,
255,,Surface,4,Image 1,13,1000018761,19253,
255,,Surface,4,Image 1,13,1000018762,19254,
255,,Surface,4,Image 1,13,1000018933,19255,
255,,Surface,4,Image 1,13,1000019216,19256,
255,,Surface,4,Image 1,13,1000018764,19257,
255,,Surface,4,Image 1,13,1000018978,19258,
255,,Surface,4,Image 1,13,1000018766,19259,
255,,Surface,4,Image 1,13,1000018799,19260,
255,,Surface,4,Image 1,13,1000018904,19261,
255,,Surface,4,Image 1,13,1000018770,19262,
255,,Surface,4,Image 1,13,1000019152,19263,
255,,Surface,4,Image 1,13,1000019150,19264,
111,,Surface,4,Image 1,13,1000018996,19265,
255,,Surface,4,Image 1,13,1000019180,19266,
161,,Surface,4,Image 1,13,1000019133,19267,
137,,Surface,4,Image 1,13,1000019087,19268,
255,,Surface,4,Image 1,13,1000018773,19269,
0,,Surface,4,Image 1,13,1000019003,19270,
141,,Surface,4,Image 1,13,1000019271,19271,
103,,Surface,4,Image 1,13,1000019004,19272,
212,,Surface,4,Image 1,13,1000018774,19273,
183,,Surface,4,Image 1,13,1000019049,19274,
255,,Surface,4,Image 1,13,1000019007,19275,
154,,Surface,4,Image 1,13,1000019191,19276,
255,,Surface,4,Image 1,13,1000018776,19277,
255,,Surface,4,Image 1,13,1000018779,19278,
254,,Surface,4,Image 1,14,1000018812,19279,
255,,Surface,4,Image 1,14,1000018947,19280,
214,,Surface,4,Image 1,14,1000018755,19281,
255,,Surface,4,Image 1,14,1000019064,19282,
255,,Surface,4,Image 1,14,1000019109,19283,
172,,Surface,4,Image 1,14,1000019284,19284,
255,,Surface,4,Image 1,14,1000019108,19285,
255,,Surface,4,Image 1,14,1000018759,19286,
255,,Surface,4,Image 1,14,1000018816,19287,
255,,Surface,4,Image 1,14,1000018760,19288,
190,,Surface,4,Image 1,14,1000019114,19289,
255,,Surface,4,Image 1,14,1000018930,19290,
255,,Surface,4,Image 1,14,1000018970,19291,
255,,Surface,4,Image 1,14,1000018761,19292,
255,,Surface,4,Image 1,14,1000018762,19293,
255,,Surface,4,Image 1,14,1000019216,19294,
255,,Surface,4,Image 1,14,1000018764,19295,
255,,Surface,4,Image 1,14,1000018978,19296,
255,,Surface,4,Image 1,14,1000019297,19297,
255,,Surface,4,Image 1,14,1000018766,19298,
255,,Surface,4,Image 1,14,1000018799,19299,
255,,Surface,4,Image 1,14,1000018904,19300,
255,,Surface,4,Image 1,14,1000019240,19301,
255,,Surface,4,Image 1,14,1000019152,19302,
255,,Surface,4,Image 1,14,1000018770,19303,
255,,Surface,4,Image 1,14,1000019150,19304,
255,,Surface,4,Image 1,14,1000019180,19305,
108,,Surface,4,Image 1,14,1000019133,19306,
202,,Surface,4,Image 1,14,1000019087,19307,
255,,Surface,4,Image 1,14,1000018773,19308,
