
Track Intensity StdDev Ch=2 Img=1
 ==================== 
Track Intensity StdDev,Unit,Category,Channel,Image,ID,
5.15793,,Track,2,Image 1,1000019491,
3.54862,,Track,2,Image 1,1000019516,
2.07258,,Track,2,Image 1,1000019522,
7.15685,,Track,2,Image 1,1000019553,
17.3144,,Track,2,Image 1,1000019599,
1.22453,,Track,2,Image 1,1000019600,
28.6262,,Track,2,Image 1,1000019614,
3.3598,,Track,2,Image 1,1000019617,
4.83872,,Track,2,Image 1,1000019632,
0,,Track,2,Image 1,1000019633,
1.81316,,Track,2,Image 1,1000019658,
9.46764,,Track,2,Image 1,1000019676,
3.62343,,Track,2,Image 1,1000019699,
1.64276,,Track,2,Image 1,1000019726,
4.80929,,Track,2,Image 1,1000019742,
6.84987,,Track,2,Image 1,1000019751,
5.85162,,Track,2,Image 1,1000019755,
4.76882,,Track,2,Image 1,1000019758,
1.43245,,Track,2,Image 1,1000019764,
4.61551,,Track,2,Image 1,1000019783,
2.66558,,Track,2,Image 1,1000019786,
4.67411,,Track,2,Image 1,1000019826,
7.19667,,Track,2,Image 1,1000019827,
26.6642,,Track,2,Image 1,1000019831,
10.5793,,Track,2,Image 1,1000019844,
7.57447,,Track,2,Image 1,1000019845,
2.49887,,Track,2,Image 1,1000019850,
1.01014,,Track,2,Image 1,1000019861,
7.40571,,Track,2,Image 1,1000019878,
4.28478,,Track,2,Image 1,1000019903,
2.46056,,Track,2,Image 1,1000019906,
1.87742,,Track,2,Image 1,1000019933,
4.65917,,Track,2,Image 1,1000019940,
7.91306,,Track,2,Image 1,1000019946,
5.15018,,Track,2,Image 1,1000019966,
10.0639,,Track,2,Image 1,1000019974,
9.01056,,Track,2,Image 1,1000020053,
5.15607,,Track,2,Image 1,1000020057,
9.66658,,Track,2,Image 1,1000020077,
3.37739,,Track,2,Image 1,1000020087,
0,,Track,2,Image 1,1000020103,
10.2754,,Track,2,Image 1,1000020120,
6.60265,,Track,2,Image 1,1000020125,
1.53376,,Track,2,Image 1,1000020126,
4.41433,,Track,2,Image 1,1000020133,
3.16168,,Track,2,Image 1,1000020165,
0.95445,,Track,2,Image 1,1000020170,
1.31313,,Track,2,Image 1,1000020171,
1.74611,,Track,2,Image 1,1000020183,
3.89644,,Track,2,Image 1,1000020189,
4.34882,,Track,2,Image 1,1000020218,
3.16323,,Track,2,Image 1,1000020219,
4.03846,,Track,2,Image 1,1000020221,
7.43565,,Track,2,Image 1,1000020222,
2.36277,,Track,2,Image 1,1000020224,
2.86098,,Track,2,Image 1,1000020226,
7.95643,,Track,2,Image 1,1000020228,
3.36517,,Track,2,Image 1,1000020245,
6.68504,,Track,2,Image 1,1000020250,
15.1963,,Track,2,Image 1,1000020287,
5.37568,,Track,2,Image 1,1000020289,
3.93406,,Track,2,Image 1,1000020293,
5.96231,,Track,2,Image 1,1000020297,
13.2739,,Track,2,Image 1,1000020331,
4.41461,,Track,2,Image 1,1000020336,
3.61731,,Track,2,Image 1,1000020363,
1.95254,,Track,2,Image 1,1000020386,
1.45831,,Track,2,Image 1,1000020388,
4.13273,,Track,2,Image 1,1000020440,
7.7071,,Track,2,Image 1,1000020457,
3.81556,,Track,2,Image 1,1000020475,
2.22621,,Track,2,Image 1,1000020486,
9.85338,,Track,2,Image 1,1000020497,
7.20656,,Track,2,Image 1,1000020507,
4.50595,,Track,2,Image 1,1000020516,
8.85608,,Track,2,Image 1,1000020521,
10.1665,,Track,2,Image 1,1000020533,
6.60224,,Track,2,Image 1,1000020536,
5.91835,,Track,2,Image 1,1000020556,
45.497,,Track,2,Image 1,1000020594,
3.13187,,Track,2,Image 1,1000020611,
8.12198,,Track,2,Image 1,1000020618,
7.00789,,Track,2,Image 1,1000020622,
1.32197,,Track,2,Image 1,1000020625,
5.97533,,Track,2,Image 1,1000020644,
5.005,,Track,2,Image 1,1000020652,
9.48165,,Track,2,Image 1,1000020662,
8.29328,,Track,2,Image 1,1000020673,
11.5909,,Track,2,Image 1,1000020676,
5.8538,,Track,2,Image 1,1000020690,
2.36364,,Track,2,Image 1,1000020691,
3.59072,,Track,2,Image 1,1000020693,
7.70536,,Track,2,Image 1,1000020709,
4.475,,Track,2,Image 1,1000020710,
11.9242,,Track,2,Image 1,1000020724,
1.76746,,Track,2,Image 1,1000020737,
0.566558,,Track,2,Image 1,1000020760,
15.2882,,Track,2,Image 1,1000020787,
14.9369,,Track,2,Image 1,1000020788,
9.83975,,Track,2,Image 1,1000020805,
3.63792,,Track,2,Image 1,1000020823,
15.7722,,Track,2,Image 1,1000020845,
0.318422,,Track,2,Image 1,1000020850,
7.96086,,Track,2,Image 1,1000020869,
0.631668,,Track,2,Image 1,1000020890,
10.4337,,Track,2,Image 1,1000020917,
12.9853,,Track,2,Image 1,1000020919,
0,,Track,2,Image 1,1000020924,
6.34759,,Track,2,Image 1,1000020929,
7.80731,,Track,2,Image 1,1000020942,
3.71267,,Track,2,Image 1,1000020962,
7.46441,,Track,2,Image 1,1000020967,
4.29289,,Track,2,Image 1,1000020974,
