
removedCount
==================== 
Count,Time, CellType
41.0,2,Fragment-LogNorm
62.0,3,Fragment-LogNorm
67.0,4,Fragment-LogNorm
81.0,5,Fragment-LogNorm
88.0,6,Fragment-LogNorm
99.0,7,Fragment-LogNorm
109.0,8,Fragment-LogNorm
115.0,9,Fragment-LogNorm
120.0,10,Fragment-LogNorm
130.0,11,Fragment-LogNorm
134.0,12,Fragment-LogNorm
138.0,13,Fragment-LogNorm
143.0,14,Fragment-LogNorm
149.0,15,Fragment-LogNorm
157.0,16,Fragment-LogNorm
162.0,17,Fragment-LogNorm
171.0,18,Fragment-LogNorm
172.0,19,Fragment-LogNorm
177.0,20,Fragment-LogNorm
187.0,21,Fragment-LogNorm
191.0,22,Fragment-LogNorm
193.0,23,Fragment-LogNorm
197.0,24,Fragment-LogNorm
200.0,25,Fragment-LogNorm
202.0,26,Fragment-LogNorm
206.0,27,Fragment-LogNorm
215.0,28,Fragment-LogNorm
221.0,29,Fragment-LogNorm
226.0,30,Fragment-LogNorm
231.0,31,Fragment-LogNorm
233.0,32,Fragment-LogNorm
238.0,33,Fragment-LogNorm
242.0,34,Fragment-LogNorm
244.0,35,Fragment-LogNorm
248.0,36,Fragment-LogNorm
249.0,37,Fragment-LogNorm
253.0,38,Fragment-LogNorm
256.0,39,Fragment-LogNorm
260.0,40,Fragment-LogNorm
262.0,41,Fragment-LogNorm
262.0,42,Fragment-LogNorm
264.0,43,Fragment-LogNorm
269.0,44,Fragment-LogNorm
275.0,45,Fragment-LogNorm
278.0,46,Fragment-LogNorm
280.0,47,Fragment-LogNorm
285.0,48,Fragment-LogNorm
290.0,49,Fragment-LogNorm
292.0,50,Fragment-LogNorm
295.0,51,Fragment-LogNorm
296.0,52,Fragment-LogNorm
296.0,53,Fragment-LogNorm
299.0,54,Fragment-LogNorm
303.0,55,Fragment-LogNorm
304.0,56,Fragment-LogNorm
306.0,57,Fragment-LogNorm
306.0,58,Fragment-LogNorm
307.0,59,Fragment-LogNorm
311.0,60,Fragment-LogNorm
312.0,61,Fragment-LogNorm
312.0,62,Fragment-LogNorm
315.0,63,Fragment-LogNorm
317.0,64,Fragment-LogNorm
319.0,65,Fragment-LogNorm
319.0,66,Fragment-LogNorm
325.0,67,Fragment-LogNorm
333.0,68,Fragment-LogNorm
334.0,69,Fragment-LogNorm
338.0,70,Fragment-LogNorm
341.0,71,Fragment-LogNorm
342.0,72,Fragment-LogNorm
348.0,73,Fragment-LogNorm
353.0,74,Fragment-LogNorm
354.0,75,Fragment-LogNorm
358.0,76,Fragment-LogNorm
