
CellTypeCount
==================== 
Count,Time, CellType
5085.0,2,Fragment-LogNorm
5180.0,3,Fragment-LogNorm
5278.0,4,Fragment-LogNorm
5354.0,5,Fragment-LogNorm
5439.0,6,Fragment-LogNorm
5513.0,7,Fragment-LogNorm
5583.0,8,Fragment-LogNorm
5657.0,9,Fragment-LogNorm
5732.0,10,Fragment-LogNorm
5802.0,11,Fragment-LogNorm
5881.0,12,Fragment-LogNorm
5939.0,13,Fragment-LogNorm
6006.0,14,Fragment-LogNorm
6077.0,15,Fragment-LogNorm
6145.0,16,Fragment-LogNorm
6214.0,17,Fragment-LogNorm
6280.0,18,Fragment-LogNorm
6348.0,19,Fragment-LogNorm
6409.0,20,Fragment-LogNorm
6490.0,21,Fragment-LogNorm
6548.0,22,Fragment-LogNorm
6610.0,23,Fragment-LogNorm
6674.0,24,Fragment-LogNorm
6743.0,25,Fragment-LogNorm
6814.0,26,Fragment-LogNorm
6870.0,27,Fragment-LogNorm
6941.0,28,Fragment-LogNorm
6990.0,29,Fragment-LogNorm
7051.0,30,Fragment-LogNorm
7110.0,31,Fragment-LogNorm
7174.0,32,Fragment-LogNorm
7229.0,33,Fragment-LogNorm
7301.0,34,Fragment-LogNorm
7348.0,35,Fragment-LogNorm
7405.0,36,Fragment-LogNorm
7466.0,37,Fragment-LogNorm
7526.0,38,Fragment-LogNorm
7586.0,39,Fragment-LogNorm
7639.0,40,Fragment-LogNorm
7692.0,41,Fragment-LogNorm
7751.0,42,Fragment-LogNorm
7811.0,43,Fragment-LogNorm
7873.0,44,Fragment-LogNorm
7919.0,45,Fragment-LogNorm
7969.0,46,Fragment-LogNorm
8030.0,47,Fragment-LogNorm
8091.0,48,Fragment-LogNorm
8139.0,49,Fragment-LogNorm
8202.0,50,Fragment-LogNorm
8263.0,51,Fragment-LogNorm
8322.0,52,Fragment-LogNorm
8386.0,53,Fragment-LogNorm
8434.0,54,Fragment-LogNorm
8477.0,55,Fragment-LogNorm
