
removedCount
==================== 
Count,Time, CellType
71.0,2,Fragment-LogNorm
99.0,3,Fragment-LogNorm
121.0,4,Fragment-LogNorm
137.0,5,Fragment-LogNorm
160.0,6,Fragment-LogNorm
175.0,7,Fragment-LogNorm
188.0,8,Fragment-LogNorm
197.0,9,Fragment-LogNorm
218.0,10,Fragment-LogNorm
235.0,11,Fragment-LogNorm
239.0,12,Fragment-LogNorm
245.0,13,Fragment-LogNorm
254.0,14,Fragment-LogNorm
266.0,15,Fragment-LogNorm
278.0,16,Fragment-LogNorm
285.0,17,Fragment-LogNorm
293.0,18,Fragment-LogNorm
299.0,19,Fragment-LogNorm
304.0,20,Fragment-LogNorm
312.0,21,Fragment-LogNorm
316.0,22,Fragment-LogNorm
324.0,23,Fragment-LogNorm
332.0,24,Fragment-LogNorm
340.0,25,Fragment-LogNorm
349.0,26,Fragment-LogNorm
358.0,27,Fragment-LogNorm
363.0,28,Fragment-LogNorm
371.0,29,Fragment-LogNorm
380.0,30,Fragment-LogNorm
385.0,31,Fragment-LogNorm
393.0,32,Fragment-LogNorm
402.0,33,Fragment-LogNorm
412.0,34,Fragment-LogNorm
417.0,35,Fragment-LogNorm
425.0,36,Fragment-LogNorm
431.0,37,Fragment-LogNorm
439.0,38,Fragment-LogNorm
445.0,39,Fragment-LogNorm
454.0,40,Fragment-LogNorm
465.0,41,Fragment-LogNorm
475.0,42,Fragment-LogNorm
482.0,43,Fragment-LogNorm
489.0,44,Fragment-LogNorm
497.0,45,Fragment-LogNorm
505.0,46,Fragment-LogNorm
514.0,47,Fragment-LogNorm
519.0,48,Fragment-LogNorm
525.0,49,Fragment-LogNorm
529.0,50,Fragment-LogNorm
538.0,51,Fragment-LogNorm
546.0,52,Fragment-LogNorm
555.0,53,Fragment-LogNorm
561.0,54,Fragment-LogNorm
564.0,55,Fragment-LogNorm
568.0,56,Fragment-LogNorm
573.0,57,Fragment-LogNorm
577.0,58,Fragment-LogNorm
579.0,59,Fragment-LogNorm
584.0,60,Fragment-LogNorm
590.0,61,Fragment-LogNorm
598.0,62,Fragment-LogNorm
