
removedCount
==================== 
Count,Time, CellType
233.0,2,Fragment-LogNorm
314.0,3,Fragment-LogNorm
363.0,4,Fragment-LogNorm
420.0,5,Fragment-LogNorm
458.0,6,Fragment-LogNorm
498.0,7,Fragment-LogNorm
535.0,8,Fragment-LogNorm
572.0,9,Fragment-LogNorm
608.0,10,Fragment-LogNorm
635.0,11,Fragment-LogNorm
660.0,12,Fragment-LogNorm
690.0,13,Fragment-LogNorm
716.0,14,Fragment-LogNorm
747.0,15,Fragment-LogNorm
770.0,16,Fragment-LogNorm
789.0,17,Fragment-LogNorm
814.0,18,Fragment-LogNorm
835.0,19,Fragment-LogNorm
859.0,20,Fragment-LogNorm
880.0,21,Fragment-LogNorm
902.0,22,Fragment-LogNorm
924.0,23,Fragment-LogNorm
943.0,24,Fragment-LogNorm
965.0,25,Fragment-LogNorm
981.0,26,Fragment-LogNorm
997.0,27,Fragment-LogNorm
1021.0,28,Fragment-LogNorm
1045.0,29,Fragment-LogNorm
1063.0,30,Fragment-LogNorm
1080.0,31,Fragment-LogNorm
1101.0,32,Fragment-LogNorm
1120.0,33,Fragment-LogNorm
1145.0,34,Fragment-LogNorm
1154.0,35,Fragment-LogNorm
1178.0,36,Fragment-LogNorm
1196.0,37,Fragment-LogNorm
1213.0,38,Fragment-LogNorm
1234.0,39,Fragment-LogNorm
1256.0,40,Fragment-LogNorm
1273.0,41,Fragment-LogNorm
1284.0,42,Fragment-LogNorm
1302.0,43,Fragment-LogNorm
1321.0,44,Fragment-LogNorm
1343.0,45,Fragment-LogNorm
1362.0,46,Fragment-LogNorm
1385.0,47,Fragment-LogNorm
1406.0,48,Fragment-LogNorm
1429.0,49,Fragment-LogNorm
1448.0,50,Fragment-LogNorm
1469.0,51,Fragment-LogNorm
1496.0,52,Fragment-LogNorm
1511.0,53,Fragment-LogNorm
1530.0,54,Fragment-LogNorm
1555.0,55,Fragment-LogNorm
1581.0,56,Fragment-LogNorm
1597.0,57,Fragment-LogNorm
1611.0,58,Fragment-LogNorm
1630.0,59,Fragment-LogNorm
1655.0,60,Fragment-LogNorm
1674.0,61,Fragment-LogNorm
1704.0,62,Fragment-LogNorm
1725.0,63,Fragment-LogNorm
1742.0,64,Fragment-LogNorm
1758.0,65,Fragment-LogNorm
1787.0,66,Fragment-LogNorm
1803.0,67,Fragment-LogNorm
1828.0,68,Fragment-LogNorm
1849.0,69,Fragment-LogNorm
1866.0,70,Fragment-LogNorm
1885.0,71,Fragment-LogNorm
1897.0,72,Fragment-LogNorm
1914.0,73,Fragment-LogNorm
1927.0,74,Fragment-LogNorm
1944.0,75,Fragment-LogNorm
1961.0,76,Fragment-LogNorm
1988.0,77,Fragment-LogNorm
2000.0,78,Fragment-LogNorm
2014.0,79,Fragment-LogNorm
2031.0,80,Fragment-LogNorm
2050.0,81,Fragment-LogNorm
2074.0,82,Fragment-LogNorm
2102.0,83,Fragment-LogNorm
2127.0,84,Fragment-LogNorm
2139.0,85,Fragment-LogNorm
2160.0,86,Fragment-LogNorm
2185.0,87,Fragment-LogNorm
2211.0,88,Fragment-LogNorm
2234.0,89,Fragment-LogNorm
2252.0,90,Fragment-LogNorm
2268.0,91,Fragment-LogNorm
