
removedCount
==================== 
Count,Time, CellType
102.0,2,Fragment-LogNorm
129.0,3,Fragment-LogNorm
142.0,4,Fragment-LogNorm
159.0,5,Fragment-LogNorm
181.0,6,Fragment-LogNorm
200.0,7,Fragment-LogNorm
220.0,8,Fragment-LogNorm
232.0,9,Fragment-LogNorm
240.0,10,Fragment-LogNorm
256.0,11,Fragment-LogNorm
262.0,12,Fragment-LogNorm
274.0,13,Fragment-LogNorm
285.0,14,Fragment-LogNorm
292.0,15,Fragment-LogNorm
299.0,16,Fragment-LogNorm
306.0,17,Fragment-LogNorm
318.0,18,Fragment-LogNorm
326.0,19,Fragment-LogNorm
337.0,20,Fragment-LogNorm
347.0,21,Fragment-LogNorm
357.0,22,Fragment-LogNorm
365.0,23,Fragment-LogNorm
373.0,24,Fragment-LogNorm
381.0,25,Fragment-LogNorm
394.0,26,Fragment-LogNorm
403.0,27,Fragment-LogNorm
410.0,28,Fragment-LogNorm
421.0,29,Fragment-LogNorm
429.0,30,Fragment-LogNorm
439.0,31,Fragment-LogNorm
446.0,32,Fragment-LogNorm
454.0,33,Fragment-LogNorm
468.0,34,Fragment-LogNorm
476.0,35,Fragment-LogNorm
482.0,36,Fragment-LogNorm
494.0,37,Fragment-LogNorm
505.0,38,Fragment-LogNorm
509.0,39,Fragment-LogNorm
519.0,40,Fragment-LogNorm
526.0,41,Fragment-LogNorm
540.0,42,Fragment-LogNorm
551.0,43,Fragment-LogNorm
553.0,44,Fragment-LogNorm
560.0,45,Fragment-LogNorm
568.0,46,Fragment-LogNorm
582.0,47,Fragment-LogNorm
592.0,48,Fragment-LogNorm
606.0,49,Fragment-LogNorm
613.0,50,Fragment-LogNorm
621.0,51,Fragment-LogNorm
629.0,52,Fragment-LogNorm
638.0,53,Fragment-LogNorm
651.0,54,Fragment-LogNorm
656.0,55,Fragment-LogNorm
665.0,56,Fragment-LogNorm
665.0,57,Fragment-LogNorm
671.0,58,Fragment-LogNorm
676.0,59,Fragment-LogNorm
683.0,60,Fragment-LogNorm
690.0,61,Fragment-LogNorm
696.0,62,Fragment-LogNorm
707.0,63,Fragment-LogNorm
715.0,64,Fragment-LogNorm
719.0,65,Fragment-LogNorm
732.0,66,Fragment-LogNorm
745.0,67,Fragment-LogNorm
753.0,68,Fragment-LogNorm
