
CellTypeCount
==================== 
Count,Time, CellType
5092.0,2,Fragment-LogNorm
5200.0,3,Fragment-LogNorm
5279.0,4,Fragment-LogNorm
5372.0,5,Fragment-LogNorm
5449.0,6,Fragment-LogNorm
5522.0,7,Fragment-LogNorm
5609.0,8,Fragment-LogNorm
5684.0,9,Fragment-LogNorm
5764.0,10,Fragment-LogNorm
5830.0,11,Fragment-LogNorm
5889.0,12,Fragment-LogNorm
5956.0,13,Fragment-LogNorm
6019.0,14,Fragment-LogNorm
6067.0,15,Fragment-LogNorm
6150.0,16,Fragment-LogNorm
6219.0,17,Fragment-LogNorm
6298.0,18,Fragment-LogNorm
6358.0,19,Fragment-LogNorm
6416.0,20,Fragment-LogNorm
6469.0,21,Fragment-LogNorm
6522.0,22,Fragment-LogNorm
6568.0,23,Fragment-LogNorm
6627.0,24,Fragment-LogNorm
6690.0,25,Fragment-LogNorm
6749.0,26,Fragment-LogNorm
6812.0,27,Fragment-LogNorm
6850.0,28,Fragment-LogNorm
6898.0,29,Fragment-LogNorm
6960.0,30,Fragment-LogNorm
7035.0,31,Fragment-LogNorm
7093.0,32,Fragment-LogNorm
7153.0,33,Fragment-LogNorm
7217.0,34,Fragment-LogNorm
7268.0,35,Fragment-LogNorm
7317.0,36,Fragment-LogNorm
7369.0,37,Fragment-LogNorm
7427.0,38,Fragment-LogNorm
7485.0,39,Fragment-LogNorm
7530.0,40,Fragment-LogNorm
7579.0,41,Fragment-LogNorm
7630.0,42,Fragment-LogNorm
7684.0,43,Fragment-LogNorm
7739.0,44,Fragment-LogNorm
7793.0,45,Fragment-LogNorm
7852.0,46,Fragment-LogNorm
7901.0,47,Fragment-LogNorm
7954.0,48,Fragment-LogNorm
8004.0,49,Fragment-LogNorm
8053.0,50,Fragment-LogNorm
8101.0,51,Fragment-LogNorm
8156.0,52,Fragment-LogNorm
8210.0,53,Fragment-LogNorm
8251.0,54,Fragment-LogNorm
8316.0,55,Fragment-LogNorm
8371.0,56,Fragment-LogNorm
8428.0,57,Fragment-LogNorm
8486.0,58,Fragment-LogNorm
8537.0,59,Fragment-LogNorm
8602.0,60,Fragment-LogNorm
8654.0,61,Fragment-LogNorm
8705.0,62,Fragment-LogNorm
8764.0,63,Fragment-LogNorm
8826.0,64,Fragment-LogNorm
8871.0,65,Fragment-LogNorm
8946.0,66,Fragment-LogNorm
8994.0,67,Fragment-LogNorm
9049.0,68,Fragment-LogNorm
9093.0,69,Fragment-LogNorm
9140.0,70,Fragment-LogNorm
9201.0,71,Fragment-LogNorm
9247.0,72,Fragment-LogNorm
9297.0,73,Fragment-LogNorm
9344.0,74,Fragment-LogNorm
9392.0,75,Fragment-LogNorm
9438.0,76,Fragment-LogNorm
9501.0,77,Fragment-LogNorm
9544.0,78,Fragment-LogNorm
9598.0,79,Fragment-LogNorm
9650.0,80,Fragment-LogNorm
9703.0,81,Fragment-LogNorm
9746.0,82,Fragment-LogNorm
9795.0,83,Fragment-LogNorm
9829.0,84,Fragment-LogNorm
9888.0,85,Fragment-LogNorm
9936.0,86,Fragment-LogNorm
9981.0,87,Fragment-LogNorm
10025.0,88,Fragment-LogNorm
10081.0,89,Fragment-LogNorm
10137.0,90,Fragment-LogNorm
10184.0,91,Fragment-LogNorm
10236.0,92,Fragment-LogNorm
10279.0,93,Fragment-LogNorm
10317.0,94,Fragment-LogNorm
10376.0,95,Fragment-LogNorm
10423.0,96,Fragment-LogNorm
10486.0,97,Fragment-LogNorm
10527.0,98,Fragment-LogNorm
10578.0,99,Fragment-LogNorm
10625.0,100,Fragment-LogNorm
10678.0,101,Fragment-LogNorm
10731.0,102,Fragment-LogNorm
10783.0,103,Fragment-LogNorm
10843.0,104,Fragment-LogNorm
10904.0,105,Fragment-LogNorm
10949.0,106,Fragment-LogNorm
10998.0,107,Fragment-LogNorm
11056.0,108,Fragment-LogNorm
11108.0,109,Fragment-LogNorm
11160.0,110,Fragment-LogNorm
11217.0,111,Fragment-LogNorm
11275.0,112,Fragment-LogNorm
11330.0,113,Fragment-LogNorm
11388.0,114,Fragment-LogNorm
11436.0,115,Fragment-LogNorm
11496.0,116,Fragment-LogNorm
11552.0,117,Fragment-LogNorm
11595.0,118,Fragment-LogNorm
11644.0,119,Fragment-LogNorm
11700.0,120,Fragment-LogNorm
11747.0,121,Fragment-LogNorm
11796.0,122,Fragment-LogNorm
11844.0,123,Fragment-LogNorm
11889.0,124,Fragment-LogNorm
11944.0,125,Fragment-LogNorm
11998.0,126,Fragment-LogNorm
12049.0,127,Fragment-LogNorm
12095.0,128,Fragment-LogNorm
12152.0,129,Fragment-LogNorm
12207.0,130,Fragment-LogNorm
